t,d0_x,d0_y,d0_z,d0_zerr,d0_velxy,d0_arm,d0_nav,d0_mpc,d0_solve_ms,d0_fallback,d0_hover,d0_poserr,d1_x,d1_y,d1_z,d1_zerr,d1_velxy,d1_arm,d1_nav,d1_mpc,d1_solve_ms,d1_fallback,d1_hover,d1_poserr,min_spacing,formation_max_err,safety_violations,total_fallbacks,max_solve_ms,leader_x,leader_y,leader_vx,leader_vy
109.0,-0.478,0.178,-5.116,-0.116,0.059,2,14,0,0.153,0,0,0.076,-2.858,0.113,-4.984,0.016,0.039,2,14,0,0.121,0,0,0.105,2.384,0.510,0,0,0.153,0.000,0.000,0.000,0.000
110.0,-0.406,0.125,-5.001,-0.001,0.059,2,14,0,0.120,0,0,0.062,-2.922,0.099,-4.980,0.020,0.030,2,14,0,0.120,0,0,0.100,2.516,0.425,0,0,0.120,0.000,0.000,0.000,0.000
111.0,-0.413,0.049,-4.908,0.092,0.042,2,14,0,0.152,0,0,0.076,-2.892,0.031,-4.975,0.025,0.052,2,14,0,0.151,0,0,0.027,2.480,0.416,0,0,0.152,0.000,0.000,0.000,0.000
112.0,-0.469,-0.015,-4.961,0.039,0.021,2,14,0,0.124,0,0,0.119,-2.883,-0.041,-5.015,-0.015,0.049,2,14,0,0.146,0,0,0.049,2.414,0.469,0,0,0.146,0.000,0.000,0.000,0.000
113.0,-0.487,-0.010,-4.982,0.018,0.043,2,14,0,0.178,0,0,0.117,-2.905,-0.050,-4.988,0.012,0.006,2,14,0,0.139,0,0,0.065,2.418,0.487,0,0,0.178,0.000,0.000,0.000,0.000
114.0,-0.548,0.083,-4.928,0.072,0.074,2,14,0,0.129,0,0,0.086,-2.873,-0.067,-4.975,0.025,0.014,2,14,0,0.125,0,0,0.076,2.330,0.554,0,0,0.129,0.000,0.000,0.000,0.000
115.0,-0.478,0.124,-4.976,0.024,0.066,2,14,0,0.182,0,0,0.024,-2.893,-0.022,-4.950,0.050,0.043,2,14,0,0.166,0,0,0.036,2.420,0.494,0,0,0.182,0.000,0.000,0.000,0.000
116.0,-0.411,0.160,-5.081,-0.081,0.037,2,14,0,0.124,0,0,0.078,-2.868,0.095,-4.982,0.018,0.044,2,14,0,0.120,0,0,0.086,2.460,0.441,0,0,0.124,0.000,0.000,0.000,0.000
117.0,-0.371,0.208,-5.040,-0.040,0.001,2,14,0,0.127,0,0,0.140,-2.850,0.106,-4.971,0.029,0.006,2,14,0,0.126,0,0,0.102,2.482,0.425,0,0,0.127,0.000,0.000,0.000,0.000
118.0,-0.383,0.165,-5.014,-0.014,0.055,2,14,0,0.126,0,0,0.102,-2.840,0.074,-5.072,-0.072,0.050,2,14,0,0.152,0,0,0.077,2.459,0.417,0,0,0.152,0.000,0.000,0.000,0.000
119.0,-0.473,0.105,-4.978,0.022,0.082,2,14,0,0.167,0,0,0.007,-2.926,-0.037,-5.013,-0.013,0.068,2,14,0,0.159,0,0,0.065,2.457,0.485,0,0,0.167,0.000,0.000,0.000,0.000
