t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,d3_x,d3_y,d3_z,d3_poserr,d3_solve_ms,d4_x,d4_y,d4_z,d4_poserr,d4_solve_ms,d5_x,d5_y,d5_z,d5_poserr,d5_solve_ms,d6_x,d6_y,d6_z,d6_poserr,d6_solve_ms,d7_x,d7_y,d7_z,d7_poserr,d7_solve_ms,d8_x,d8_y,d8_z,d8_poserr,d8_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
71.7000,-9.9512,0.9417,-10.0000,0.3775,0.0921,-9.9512,3.9417,-10.0000,0.3775,0.0951,-9.9512,-2.0583,-10.0000,0.3775,0.0850,-6.9512,0.9417,-10.0000,0.3775,0.0979,-12.9512,0.9417,-10.0000,0.3775,0.0767,-6.9512,3.9417,-10.0000,0.3775,0.0636,-12.9512,3.9417,-10.0000,0.3775,0.0627,-6.9512,-2.0583,-10.0000,0.3775,0.0603,-12.9512,-2.0583,-10.0000,0.3775,0.0609,-9.9840,0.5656,-5.0000,0.3775,3.0000
71.7500,-9.9535,0.9168,-10.0000,0.3775,0.0913,-9.9535,3.9168,-10.0000,0.3775,0.0957,-9.9535,-2.0832,-10.0000,0.3775,0.0875,-6.9535,0.9168,-10.0000,0.3775,0.1012,-12.9535,0.9168,-10.0000,0.3775,0.0769,-6.9535,3.9168,-10.0000,0.3775,0.0607,-12.9535,3.9168,-10.0000,0.3775,0.0605,-6.9535,-2.0832,-10.0000,0.3775,0.0624,-12.9535,-2.0832,-10.0000,0.3775,0.0642,-9.9854,0.5407,-5.0000,0.3775,3.0000
71.8000,-9.9558,0.8919,-10.0000,0.3775,0.0968,-9.9558,3.8919,-10.0000,0.3775,0.0959,-9.9558,-2.1081,-10.0000,0.3775,0.0854,-6.9558,0.8919,-10.0000,0.3775,0.0983,-12.9558,0.8919,-10.0000,0.3775,0.0775,-6.9558,3.8919,-10.0000,0.3775,0.0619,-12.9558,3.8919,-10.0000,0.3775,0.0648,-6.9558,-2.1081,-10.0000,0.3775,0.0607,-12.9558,-2.1081,-10.0000,0.3775,0.0622,-9.9867,0.5157,-5.0000,0.3775,3.0000
71.8500,-9.9580,0.8670,-10.0000,0.3775,0.0923,-9.9580,3.8670,-10.0000,0.3775,0.0966,-9.9580,-2.1330,-10.0000,0.3775,0.0859,-6.9580,0.8670,-10.0000,0.3775,0.1012,-12.9580,0.8670,-10.0000,0.3775,0.0802,-6.9580,3.8670,-10.0000,0.3775,0.0610,-12.9580,3.8670,-10.0000,0.3775,0.0620,-6.9580,-2.1330,-10.0000,0.3775,0.0640,-12.9580,-2.1330,-10.0000,0.3775,0.0610,-9.9880,0.4907,-5.0000,0.3775,3.0000
71.9000,-9.9601,0.8421,-10.0000,0.3775,0.0915,-9.9601,3.8421,-10.0000,0.3775,0.0993,-9.9601,-2.1579,-10.0000,0.3775,0.0847,-6.9601,0.8421,-10.0000,0.3775,0.0977,-12.9601,0.8421,-10.0000,0.3775,0.0781,-6.9601,3.8421,-10.0000,0.3775,0.0610,-12.9601,3.8421,-10.0000,0.3775,0.0609,-6.9601,-2.1579,-10.0000,0.3775,0.0634,-12.9601,-2.1579,-10.0000,0.3775,0.0650,-9.9891,0.4658,-5.0000,0.3775,3.0000
71.9500,-9.9622,0.8172,-10.0000,0.3775,0.0920,-9.9622,3.8172,-10.0000,0.3775,0.0965,-9.9622,-2.1828,-10.0000,0.3775,0.0865,-6.9622,0.8172,-10.0000,0.3775,0.0985,-12.9622,0.8172,-10.0000,0.3775,0.0799,-6.9622,3.8172,-10.0000,0.3775,0.0616,-12.9622,3.8172,-10.0000,0.3775,0.0605,-6.9622,-2.1828,-10.0000,0.3775,0.0612,-12.9622,-2.1828,-10.0000,0.3775,0.0611,-9.9903,0.4408,-5.0000,0.3775,3.0000
72.0000,-9.9642,0.7923,-10.0000,0.3775,0.0921,-9.9642,3.7923,-10.0000,0.3775,0.0962,-9.9642,-2.2077,-10.0000,0.3775,0.0888,-6.9642,0.7923,-10.0000,0.3775,0.0984,-12.9642,0.7923,-10.0000,0.3775,0.0773,-6.9642,3.7923,-10.0000,0.3775,0.0611,-12.9642,3.7923,-10.0000,0.3775,0.0606,-6.9642,-2.2077,-10.0000,0.3775,0.0613,-12.9642,-2.2077,-10.0000,0.3775,0.0637,-9.9914,0.4158,-5.0000,0.3775,3.0000
72.0500,-9.9662,0.7674,-10.0000,0.3775,0.0919,-9.9662,3.7674,-10.0000,0.3775,0.0959,-9.9662,-2.2326,-10.0000,0.3775,0.0861,-6.9662,0.7674,-10.0000,0.3775,0.0989,-12.9662,0.7674,-10.0000,0.3775,0.0812,-6.9662,3.7674,-10.0000,0.3775,0.0677,-12.9662,3.7674,-10.0000,0.3775,0.0640,-6.9662,-2.2326,-10.0000,0.3775,0.0624,-12.9662,-2.2326,-10.0000,0.3775,0.0645,-9.9924,0.3908,-5.0000,0.3775,3.0000
72.1000,-9.9680,0.7425,-10.0000,0.3775,0.0959,-9.9680,3.7425,-10.0000,0.3775,0.1012,-9.9680,-2.2575,-10.0000,0.3775,0.0920,-6.9680,0.7425,-10.0000,0.3775,0.1003,-12.9680,0.7425,-10.0000,0.3775,0.0768,-6.9680,3.7425,-10.0000,0.3775,0.0609,-12.9680,3.7425,-10.0000,0.3775,0.0604,-6.9680,-2.2575,-10.0000,0.3775,0.0607,-12.9680,-2.2575,-10.0000,0.3775,0.0638,-9.9933,0.3658,-5.0000,0.3775,3.0000
72.1500,-9.9699,0.7175,-10.0000,0.3775,0.0970,-9.9699,3.7175,-10.0000,0.3775,0.0952,-9.9699,-2.2825,-10.0000,0.3775,0.0854,-6.9699,0.7175,-10.0000,0.3775,0.0977,-12.9699,0.7175,-10.0000,0.3775,0.0766,-6.9699,3.7175,-10.0000,0.3775,0.0607,-12.9699,3.7175,-10.0000,0.3775,0.0624,-6.9699,-2.2825,-10.0000,0.3775,0.0612,-12.9699,-2.2825,-10.0000,0.3775,0.0609,-9.9942,0.3409,-5.0000,0.3775,3.0000
72.2000,-9.9716,0.6926,-10.0000,0.3775,0.0911,-9.9716,3.6926,-10.0000,0.3775,0.0958,-9.9716,-2.3074,-10.0000,0.3775,0.0852,-6.9716,0.6926,-10.0000,0.3775,0.0999,-12.9716,0.6926,-10.0000,0.3775,0.0771,-6.9716,3.6926,-10.0000,0.3775,0.0608,-12.9716,3.6926,-10.0000,0.3775,0.0605,-6.9716,-2.3074,-10.0000,0.3775,0.0604,-12.9716,-2.3074,-10.0000,0.3775,0.0610,-9.9950,0.3159,-5.0000,0.3775,3.0000
72.2500,-9.9733,0.6677,-10.0000,0.3775,0.0913,-9.9733,3.6677,-10.0000,0.3775,0.0955,-9.9733,-2.3323,-10.0000,0.3775,0.0857,-6.9733,0.6677,-10.0000,0.3775,0.0978,-12.9733,0.6677,-10.0000,0.3775,0.0773,-6.9733,3.6677,-10.0000,0.3775,0.0608,-12.9733,3.6677,-10.0000,0.3775,0.0611,-6.9733,-2.3323,-10.0000,0.3775,0.0625,-12.9733,-2.3323,-10.0000,0.3775,0.0613,-9.9958,0.2909,-5.0000,0.3775,3.0000
72.3000,-9.9750,0.6427,-10.0000,0.3775,0.0915,-9.9750,3.6427,-10.0000,0.3775,0.0954,-9.9750,-2.3573,-10.0000,0.3775,0.0854,-6.9750,0.6427,-10.0000,0.3775,0.0981,-12.9750,0.6427,-10.0000,0.3775,0.0792,-6.9750,3.6427,-10.0000,0.3775,0.0610,-12.9750,3.6427,-10.0000,0.3775,0.0603,-6.9750,-2.3573,-10.0000,0.3775,0.0613,-12.9750,-2.3573,-10.0000,0.3775,0.0609,-9.9965,0.2659,-5.0000,0.3775,3.0000
72.3500,-9.9765,0.6178,-10.0000,0.3775,0.0915,-9.9765,3.6178,-10.0000,0.3775,0.0955,-9.9765,-2.3822,-10.0000,0.3775,0.0897,-6.9765,0.6178,-10.0000,0.3775,0.1032,-12.9765,0.6178,-10.0000,0.3775,0.0810,-6.9765,3.6178,-10.0000,0.3775,0.0627,-12.9765,3.6178,-10.0000,0.3775,0.0637,-6.9765,-2.3822,-10.0000,0.3775,0.0639,-12.9765,-2.3822,-10.0000,0.3775,0.0669,-9.9971,0.2409,-5.0000,0.3775,3.0000
72.4000,-9.9781,0.5929,-10.0000,0.3775,0.0914,-9.9781,3.5929,-10.0000,0.3775,0.0954,-9.9781,-2.4071,-10.0000,0.3775,0.0851,-6.9781,0.5929,-10.0000,0.3775,0.0979,-12.9781,0.5929,-10.0000,0.3775,0.0770,-6.9781,3.5929,-10.0000,0.3775,0.0638,-12.9781,3.5929,-10.0000,0.3775,0.0608,-6.9781,-2.4071,-10.0000,0.3775,0.0605,-12.9781,-2.4071,-10.0000,0.3775,0.0607,-9.9977,0.2159,-5.0000,0.3775,3.0000
72.4500,-9.9795,0.5679,-10.0000,0.3775,0.0912,-9.9795,3.5679,-10.0000,0.3775,0.0957,-9.9795,-2.4321,-10.0000,0.3775,0.0848,-6.9795,0.5679,-10.0000,0.3775,0.1035,-12.9795,0.5679,-10.0000,0.3775,0.0815,-6.9795,3.5679,-10.0000,0.3775,0.0634,-12.9795,3.5679,-10.0000,0.3775,0.0632,-6.9795,-2.4321,-10.0000,0.3775,0.0612,-12.9795,-2.4321,-10.0000,0.3775,0.0648,-9.9982,0.1909,-5.0000,0.3775,3.0000
72.5000,-9.9809,0.5430,-10.0000,0.3775,0.0960,-9.9809,3.5430,-10.0000,0.3775,0.1009,-9.9809,-2.4570,-10.0000,0.3775,0.0853,-6.9809,0.5430,-10.0000,0.3775,0.0979,-12.9809,0.5430,-10.0000,0.3775,0.0769,-6.9809,3.5430,-10.0000,0.3775,0.0614,-12.9809,3.5430,-10.0000,0.3775,0.0654,-6.9809,-2.4570,-10.0000,0.3775,0.0620,-12.9809,-2.4570,-10.0000,0.3775,0.0613,-9.9986,0.1659,-5.0000,0.3775,3.0000
72.5500,-9.9822,0.5180,-10.0000,0.3775,0.0916,-9.9822,3.5180,-10.0000,0.3775,0.0950,-9.9822,-2.4820,-10.0000,0.3775,0.0850,-6.9822,0.5180,-10.0000,0.3775,0.1018,-12.9822,0.5180,-10.0000,0.3775,0.0812,-6.9822,3.5180,-10.0000,0.3775,0.0608,-12.9822,3.5180,-10.0000,0.3775,0.0607,-6.9822,-2.4820,-10.0000,0.3775,0.0607,-12.9822,-2.4820,-10.0000,0.3775,0.0611,-9.9990,0.1409,-5.0000,0.3775,3.0000
72.6000,-9.9835,0.4930,-10.0000,0.3775,0.0911,-9.9835,3.4930,-10.0000,0.3775,0.1008,-9.9835,-2.5070,-10.0000,0.3775,0.0849,-6.9835,0.4930,-10.0000,0.3775,0.0979,-12.9835,0.4930,-10.0000,0.3775,0.0768,-6.9835,3.4930,-10.0000,0.3775,0.0608,-12.9835,3.4930,-10.0000,0.3775,0.0606,-6.9835,-2.5070,-10.0000,0.3775,0.0631,-12.9835,-2.5070,-10.0000,0.3775,0.0652,-9.9993,0.1159,-5.0000,0.3775,3.0000
72.6500,-9.9847,0.4681,-10.0000,0.3775,0.0912,-9.9847,3.4681,-10.0000,0.3775,0.0956,-9.9847,-2.5319,-10.0000,0.3775,0.0847,-6.9847,0.4681,-10.0000,0.3775,0.0974,-12.9847,0.4681,-10.0000,0.3775,0.0793,-6.9847,3.4681,-10.0000,0.3775,0.0649,-12.9847,3.4681,-10.0000,0.3775,0.0638,-6.9847,-2.5319,-10.0000,0.3775,0.0601,-12.9847,-2.5319,-10.0000,0.3775,0.0612,-9.9996,0.0909,-5.0000,0.3775,3.0000
72.7000,-9.9858,0.4431,-10.0000,0.3775,0.0913,-9.9858,3.4431,-10.0000,0.3775,0.0979,-9.9858,-2.5569,-10.0000,0.3775,0.0870,-6.9858,0.4431,-10.0000,0.3775,0.0981,-12.9858,0.4431,-10.0000,0.3775,0.0771,-6.9858,3.4431,-10.0000,0.3775,0.0610,-12.9858,3.4431,-10.0000,0.3775,0.0605,-6.9858,-2.5569,-10.0000,0.3775,0.0606,-12.9858,-2.5569,-10.0000,0.3775,0.0631,-9.9998,0.0659,-5.0000,0.3775,3.0000
72.7500,-9.9869,0.4182,-10.0000,0.3775,0.0909,-9.9869,3.4182,-10.0000,0.3775,0.0956,-9.9869,-2.5818,-10.0000,0.3775,0.0852,-6.9869,0.4182,-10.0000,0.3775,0.0980,-12.9869,0.4182,-10.0000,0.3775,0.0771,-6.9869,3.4182,-10.0000,0.3775,0.0764,-12.9869,3.4182,-10.0000,0.3775,0.0626,-6.9869,-2.5818,-10.0000,0.3775,0.0608,-12.9869,-2.5818,-10.0000,0.3775,0.0619,-9.9999,0.0409,-5.0000,0.3775,3.0000
72.8000,-9.9879,0.3932,-10.0000,0.3775,0.0914,-9.9879,3.3932,-10.0000,0.3775,0.0952,-9.9879,-2.6068,-10.0000,0.3775,0.0877,-6.9879,0.3932,-10.0000,0.3775,0.1032,-12.9879,0.3932,-10.0000,0.3775,0.0790,-6.9879,3.3932,-10.0000,0.3775,0.0605,-12.9879,3.3932,-10.0000,0.3775,0.0611,-6.9879,-2.6068,-10.0000,0.3775,0.0640,-12.9879,-2.6068,-10.0000,0.3775,0.0642,-10.0000,0.0159,-5.0000,0.3775,3.0000
72.8500,-9.9889,0.3682,-10.0000,0.3775,0.0943,-9.9889,3.3682,-10.0000,0.3775,0.1007,-9.9889,-2.6318,-10.0000,0.3775,0.0871,-6.9889,0.3682,-10.0000,0.3775,0.0990,-12.9889,0.3682,-10.0000,0.3775,0.0810,-6.9889,3.3682,-10.0000,0.3775,0.0609,-12.9889,3.3682,-10.0000,0.3775,0.0635,-6.9889,-2.6318,-10.0000,0.3775,0.0608,-12.9889,-2.6318,-10.0000,0.3775,0.0608,-10.0000,-0.0091,-5.0000,0.3775,3.0000
72.9000,-9.9898,0.3432,-10.0000,0.3775,0.0913,-9.9898,3.3432,-10.0000,0.3775,0.0960,-9.9898,-2.6568,-10.0000,0.3775,0.0851,-6.9898,0.3432,-10.0000,0.3775,0.1017,-12.9898,0.3432,-10.0000,0.3775,0.0805,-6.9898,3.3432,-10.0000,0.3775,0.0605,-12.9898,3.3432,-10.0000,0.3775,0.0602,-6.9898,-2.6568,-10.0000,0.3775,0.0604,-12.9898,-2.6568,-10.0000,0.3775,0.0612,-9.9999,-0.0341,-5.0000,0.3775,3.0000
72.9500,-9.9906,0.3183,-10.0000,0.3775,0.0910,-9.9906,3.3183,-10.0000,0.3775,0.1008,-9.9906,-2.6817,-10.0000,0.3775,0.0899,-6.9906,0.3183,-10.0000,0.3775,0.1000,-12.9906,0.3183,-10.0000,0.3775,0.0766,-6.9906,3.3183,-10.0000,0.3775,0.0607,-12.9906,3.3183,-10.0000,0.3775,0.0604,-6.9906,-2.6817,-10.0000,0.3775,0.0646,-12.9906,-2.6817,-10.0000,0.3775,0.0631,-9.9998,-0.0591,-5.0000,0.3775,3.0000
73.0000,-9.9914,0.2933,-10.0000,0.3775,0.0908,-9.9914,3.2933,-10.0000,0.3775,0.0951,-9.9914,-2.7067,-10.0000,0.3775,0.0860,-6.9914,0.2933,-10.0000,0.3775,0.1014,-12.9914,0.2933,-10.0000,0.3775,0.0814,-6.9914,3.2933,-10.0000,0.3775,0.0632,-12.9914,3.2933,-10.0000,0.3775,0.0607,-6.9914,-2.7067,-10.0000,0.3775,0.0612,-12.9914,-2.7067,-10.0000,0.3775,0.0608,-9.9996,-0.0841,-5.0000,0.3775,3.0000
73.0500,-9.9921,0.2683,-10.0000,0.3775,0.0914,-9.9921,3.2683,-10.0000,0.3775,0.0983,-9.9921,-2.7317,-10.0000,0.3775,0.0856,-6.9921,0.2683,-10.0000,0.3775,0.0983,-12.9921,0.2683,-10.0000,0.3775,0.0773,-6.9921,3.2683,-10.0000,0.3775,0.0615,-12.9921,3.2683,-10.0000,0.3775,0.0607,-6.9921,-2.7317,-10.0000,0.3775,0.0611,-12.9921,-2.7317,-10.0000,0.3775,0.0653,-9.9994,-0.1091,-5.0000,0.3775,3.0000
73.1000,-9.9927,0.2433,-10.0000,0.3775,0.0921,-9.9927,3.2433,-10.0000,0.3775,0.0963,-9.9927,-2.7567,-10.0000,0.3775,0.0858,-6.9927,0.2433,-10.0000,0.3775,0.0983,-12.9927,0.2433,-10.0000,0.3775,0.0774,-6.9927,3.2433,-10.0000,0.3775,0.0634,-12.9927,3.2433,-10.0000,0.3775,0.0620,-6.9927,-2.7567,-10.0000,0.3775,0.0611,-12.9927,-2.7567,-10.0000,0.3775,0.0614,-9.9991,-0.1341,-5.0000,0.3775,3.0000
73.1500,-9.9933,0.2183,-10.0000,0.3775,0.0925,-9.9933,3.2183,-10.0000,0.3775,0.0963,-9.9933,-2.7817,-10.0000,0.3775,0.0882,-6.9933,0.2183,-10.0000,0.3775,0.0991,-12.9933,0.2183,-10.0000,0.3775,0.0777,-6.9933,3.2183,-10.0000,0.3775,0.0615,-12.9933,3.2183,-10.0000,0.3775,0.0605,-6.9933,-2.7817,-10.0000,0.3775,0.0607,-12.9933,-2.7817,-10.0000,0.3775,0.0614,-9.9987,-0.1591,-5.0000,0.3775,3.0000
73.2000,-9.9938,0.1934,-10.0000,0.3775,0.0942,-9.9938,3.1934,-10.0000,0.3775,0.0963,-9.9938,-2.8066,-10.0000,0.3775,0.0856,-6.9938,0.1934,-10.0000,0.3775,0.0986,-12.9938,0.1934,-10.0000,0.3775,0.0775,-6.9938,3.1934,-10.0000,0.3775,0.0612,-12.9938,3.1934,-10.0000,0.3775,0.0609,-6.9938,-2.8066,-10.0000,0.3775,0.0616,-12.9938,-2.8066,-10.0000,0.3775,0.0628,-9.9983,-0.1841,-5.0000,0.3775,3.0000
73.2500,-9.9942,0.1684,-10.0000,0.3775,0.0966,-9.9942,3.1684,-10.0000,0.3775,0.0955,-9.9942,-2.8316,-10.0000,0.3775,0.0856,-6.9942,0.1684,-10.0000,0.3775,0.0999,-12.9942,0.1684,-10.0000,0.3775,0.0813,-6.9942,3.1684,-10.0000,0.3775,0.0638,-12.9942,3.1684,-10.0000,0.3775,0.0640,-6.9942,-2.8316,-10.0000,0.3775,0.0638,-12.9942,-2.8316,-10.0000,0.3775,0.0639,-9.9978,-0.2091,-5.0000,0.3775,3.0000
73.3000,-9.9946,0.1434,-10.0000,0.3775,0.0911,-9.9946,3.1434,-10.0000,0.3775,0.0997,-9.9946,-2.8566,-10.0000,0.3775,0.0849,-6.9946,0.1434,-10.0000,0.3775,0.0981,-12.9946,0.1434,-10.0000,0.3775,0.0768,-6.9946,3.1434,-10.0000,0.3775,0.0619,-12.9946,3.1434,-10.0000,0.3775,0.0604,-6.9946,-2.8566,-10.0000,0.3775,0.0635,-12.9946,-2.8566,-10.0000,0.3775,0.0627,-9.9973,-0.2341,-5.0000,0.3775,3.0000
73.3500,-9.9950,0.1184,-10.0000,0.3775,0.0909,-9.9950,3.1184,-10.0000,0.3775,0.0957,-9.9950,-2.8816,-10.0000,0.3775,0.0846,-6.9950,0.1184,-10.0000,0.3775,0.0980,-12.9950,0.1184,-10.0000,0.3775,0.0834,-6.9950,3.1184,-10.0000,0.3775,0.0623,-12.9950,3.1184,-10.0000,0.3775,0.0605,-6.9950,-2.8816,-10.0000,0.3775,0.0607,-12.9950,-2.8816,-10.0000,0.3775,0.0611,-9.9966,-0.2590,-5.0000,0.3775,3.0000
73.4000,-9.9952,0.0934,-10.0000,0.3775,0.0962,-9.9952,3.0934,-10.0000,0.3775,0.0957,-9.9952,-2.9066,-10.0000,0.3775,0.0884,-6.9952,0.0934,-10.0000,0.3775,0.1003,-12.9952,0.0934,-10.0000,0.3775,0.0769,-6.9952,3.0934,-10.0000,0.3775,0.0608,-12.9952,3.0934,-10.0000,0.3775,0.0602,-6.9952,-2.9066,-10.0000,0.3775,0.0608,-12.9952,-2.9066,-10.0000,0.3775,0.0646,-9.9960,-0.2840,-5.0000,0.3775,3.0000
73.4500,-9.9954,0.0684,-10.0000,0.3775,0.0914,-9.9954,3.0684,-10.0000,0.3775,0.0955,-9.9954,-2.9316,-10.0000,0.3775,0.0850,-6.9954,0.0684,-10.0000,0.3775,0.0979,-12.9954,0.0684,-10.0000,0.3775,0.0773,-6.9954,3.0684,-10.0000,0.3775,0.0632,-12.9954,3.0684,-10.0000,0.3775,0.0618,-6.9954,-2.9316,-10.0000,0.3775,0.0613,-12.9954,-2.9316,-10.0000,0.3775,0.0610,-9.9952,-0.3090,-5.0000,0.3775,3.0000
73.5000,-9.9956,0.0434,-10.0000,0.3775,0.0921,-9.9956,3.0434,-10.0000,0.3775,0.0965,-9.9956,-2.9566,-10.0000,0.3775,0.0862,-6.9956,0.0434,-10.0000,0.3775,0.0987,-12.9956,0.0434,-10.0000,0.3775,0.0793,-6.9956,3.0434,-10.0000,0.3775,0.0650,-12.9956,3.0434,-10.0000,0.3775,0.0637,-6.9956,-2.9566,-10.0000,0.3775,0.0605,-12.9956,-2.9566,-10.0000,0.3775,0.0616,-9.9944,-0.3340,-5.0000,0.3775,3.0000
73.5500,-9.9956,0.0185,-10.0000,0.3775,0.0994,-9.9956,3.0185,-10.0000,0.3775,0.0987,-9.9956,-2.9815,-10.0000,0.3775,0.0856,-6.9956,0.0185,-10.0000,0.3775,0.0978,-12.9956,0.0185,-10.0000,0.3775,0.0801,-6.9956,3.0185,-10.0000,0.3775,0.0641,-12.9956,3.0185,-10.0000,0.3775,0.0669,-6.9956,-2.9815,-10.0000,0.3775,0.0631,-12.9956,-2.9815,-10.0000,0.3775,0.0611,-9.9936,-0.3590,-5.0000,0.3775,3.0000
73.6000,-9.9957,-0.0065,-10.0000,0.3775,0.0917,-9.9957,2.9935,-10.0000,0.3775,0.0961,-9.9957,-3.0065,-10.0000,0.3775,0.0862,-6.9957,-0.0065,-10.0000,0.3775,0.1009,-12.9957,-0.0065,-10.0000,0.3775,0.0790,-6.9957,2.9935,-10.0000,0.3775,0.0610,-12.9957,2.9935,-10.0000,0.3775,0.0606,-6.9957,-3.0065,-10.0000,0.3775,0.0621,-12.9957,-3.0065,-10.0000,0.3775,0.0614,-9.9926,-0.3840,-5.0000,0.3775,3.0000
73.6500,-9.9956,-0.0315,-10.0000,0.3775,0.0921,-9.9956,2.9685,-10.0000,0.3775,0.0993,-9.9956,-3.0315,-10.0000,0.3775,0.0858,-6.9956,-0.0315,-10.0000,0.3775,0.0985,-12.9956,-0.0315,-10.0000,0.3775,0.0776,-6.9956,2.9685,-10.0000,0.3775,0.0626,-12.9956,2.9685,-10.0000,0.3775,0.0607,-6.9956,-3.0315,-10.0000,0.3775,0.0609,-12.9956,-3.0315,-10.0000,0.3775,0.0648,-9.9916,-0.4090,-5.0000,0.3775,3.0000
73.7000,-9.9955,-0.0565,-10.0000,0.3775,0.0912,-9.9955,2.9435,-10.0000,0.3775,0.1403,-9.9955,-3.0565,-10.0000,0.3775,0.0853,-6.9955,-0.0565,-10.0000,0.3775,0.0980,-12.9955,-0.0565,-10.0000,0.3775,0.0800,-6.9955,2.9435,-10.0000,0.3775,0.0607,-12.9955,2.9435,-10.0000,0.3775,0.0599,-6.9955,-3.0565,-10.0000,0.3775,0.0605,-12.9955,-3.0565,-10.0000,0.3775,0.0608,-9.9906,-0.4339,-5.0000,0.3775,3.0000
73.7500,-9.9953,-0.0815,-10.0000,0.3775,0.0917,-9.9953,2.9185,-10.0000,0.3775,0.0985,-9.9953,-3.0815,-10.0000,0.3775,0.0849,-6.9953,-0.0815,-10.0000,0.3775,0.0982,-12.9953,-0.0815,-10.0000,0.3775,0.0768,-6.9953,2.9185,-10.0000,0.3775,0.0609,-12.9953,2.9185,-10.0000,0.3775,0.0610,-6.9953,-3.0815,-10.0000,0.3775,0.0610,-12.9953,-3.0815,-10.0000,0.3775,0.0637,-9.9895,-0.4589,-5.0000,0.3775,3.0000
73.8000,-9.9951,-0.1065,-10.0000,0.3775,0.0911,-9.9951,2.8935,-10.0000,0.3775,0.0956,-9.9951,-3.1065,-10.0000,0.3775,0.0899,-6.9951,-0.1065,-10.0000,0.3775,0.1033,-12.9951,-0.1065,-10.0000,0.3775,0.0812,-6.9951,2.8935,-10.0000,0.3775,0.0648,-12.9951,2.8935,-10.0000,0.3775,0.0604,-6.9951,-3.1065,-10.0000,0.3775,0.0605,-12.9951,-3.1065,-10.0000,0.3775,0.0610,-9.9883,-0.4839,-5.0000,0.3775,3.0000
73.8500,-9.9948,-0.1315,-10.0000,0.3775,0.0915,-9.9948,2.8685,-10.0000,0.3775,0.0953,-9.9948,-3.1315,-10.0000,0.3775,0.0877,-6.9948,-0.1315,-10.0000,0.3775,0.1037,-12.9948,-0.1315,-10.0000,0.3775,0.0777,-6.9948,2.8685,-10.0000,0.3775,0.0615,-12.9948,2.8685,-10.0000,0.3775,0.0607,-6.9948,-3.1315,-10.0000,0.3775,0.0610,-12.9948,-3.1315,-10.0000,0.3775,0.0617,-9.9870,-0.5089,-5.0000,0.3775,3.0000
73.9000,-9.9944,-0.1565,-10.0000,0.3775,0.0984,-9.9944,2.8435,-10.0000,0.3775,0.0964,-9.9944,-3.1565,-10.0000,0.3775,0.0861,-6.9944,-0.1565,-10.0000,0.3775,0.0993,-12.9944,-0.1565,-10.0000,0.3775,0.0774,-6.9944,2.8435,-10.0000,0.3775,0.0615,-12.9944,2.8435,-10.0000,0.3775,0.0626,-6.9944,-3.1565,-10.0000,0.3775,0.0616,-12.9944,-3.1565,-10.0000,0.3775,0.0610,-9.9857,-0.5338,-5.0000,0.3775,3.0000
73.9500,-9.9940,-0.1814,-10.0000,0.3775,0.0907,-9.9940,2.8186,-10.0000,0.3775,0.0955,-9.9940,-3.1814,-10.0000,0.3775,0.0851,-6.9940,-0.1814,-10.0000,0.3775,0.0999,-12.9940,-0.1814,-10.0000,0.3775,0.0767,-6.9940,2.8186,-10.0000,0.3775,0.0607,-12.9940,2.8186,-10.0000,0.3775,0.0609,-6.9940,-3.1814,-10.0000,0.3775,0.0606,-12.9940,-3.1814,-10.0000,0.3775,0.0610,-9.9844,-0.5588,-5.0000,0.3775,3.0000
74.0000,-9.9935,-0.2064,-10.0000,0.3775,0.0912,-9.9935,2.7936,-10.0000,0.3775,0.0953,-9.9935,-3.2064,-10.0000,0.3775,0.0850,-6.9935,-0.2064,-10.0000,0.3775,0.0981,-12.9935,-0.2064,-10.0000,0.3775,0.0778,-6.9935,2.7936,-10.0000,0.3775,0.0616,-12.9935,2.7936,-10.0000,0.3775,0.0605,-6.9935,-3.2064,-10.0000,0.3775,0.0628,-12.9935,-3.2064,-10.0000,0.3775,0.0607,-9.9829,-0.5837,-5.0000,0.3775,3.0000
74.0500,-9.9930,-0.2314,-10.0000,0.3775,0.0911,-9.9930,2.7686,-10.0000,0.3775,0.0954,-9.9930,-3.2314,-10.0000,0.3775,0.0853,-6.9930,-0.2314,-10.0000,0.3775,0.0988,-12.9930,-0.2314,-10.0000,0.3775,0.0826,-6.9930,2.7686,-10.0000,0.3775,0.0648,-12.9930,2.7686,-10.0000,0.3775,0.0634,-6.9930,-3.2314,-10.0000,0.3775,0.0639,-12.9930,-3.2314,-10.0000,0.3775,0.0643,-9.9815,-0.6087,-5.0000,0.3775,3.0000
74.1000,-9.9924,-0.2564,-10.0000,0.3775,0.0980,-9.9924,2.7436,-10.0000,0.3775,0.1056,-9.9924,-3.2564,-10.0000,0.3775,0.0911,-6.9924,-0.2564,-10.0000,0.3775,0.1042,-12.9924,-0.2564,-10.0000,0.3775,0.0814,-6.9924,2.7436,-10.0000,0.3775,0.0648,-12.9924,2.7436,-10.0000,0.3775,0.0640,-6.9924,-3.2564,-10.0000,0.3775,0.0655,-12.9924,-3.2564,-10.0000,0.3775,0.0643,-9.9799,-0.6336,-5.0000,0.3775,3.0000
