t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,d2_x,d2_y,d2_z,d2_poserr,d2_solve_ms,d3_x,d3_y,d3_z,d3_poserr,d3_solve_ms,d4_x,d4_y,d4_z,d4_poserr,d4_solve_ms,d5_x,d5_y,d5_z,d5_poserr,d5_solve_ms,d6_x,d6_y,d6_z,d6_poserr,d6_solve_ms,d7_x,d7_y,d7_z,d7_poserr,d7_solve_ms,d8_x,d8_y,d8_z,d8_poserr,d8_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
34.7000,11.8780,0.0000,-10.0000,0.1220,0.1098,11.8780,3.0000,-10.0000,0.1220,0.1135,11.8780,-3.0000,-10.0000,0.1220,0.1018,14.8780,0.0000,-10.0000,0.1220,0.1103,8.8780,0.0000,-10.0000,0.1220,0.1126,14.8780,3.0000,-10.0000,0.1220,0.0764,8.8780,3.0000,-10.0000,0.1220,0.0769,14.8780,-3.0000,-10.0000,0.1220,0.0761,8.8780,-3.0000,-10.0000,0.1220,0.0767,12.0000,0.0000,-5.0000,0.1220,3.0000
34.7500,11.8883,0.0000,-10.0000,0.1117,0.1086,11.8883,3.0000,-10.0000,0.1117,0.1159,11.8883,-3.0000,-10.0000,0.1117,0.1024,14.8883,0.0000,-10.0000,0.1117,0.1159,8.8883,0.0000,-10.0000,0.1117,0.1133,14.8883,3.0000,-10.0000,0.1117,0.0764,8.8883,3.0000,-10.0000,0.1117,0.0765,14.8883,-3.0000,-10.0000,0.1117,0.0785,8.8883,-3.0000,-10.0000,0.1117,0.0764,12.0000,0.0000,-5.0000,0.1117,3.0000
34.8000,11.8978,0.0000,-10.0000,0.1022,0.1092,11.8978,3.0000,-10.0000,0.1022,0.1138,11.8978,-3.0000,-10.0000,0.1022,0.1029,14.8978,0.0000,-10.0000,0.1022,0.1166,8.8978,0.0000,-10.0000,0.1022,0.1091,14.8978,3.0000,-10.0000,0.1022,0.0765,8.8978,3.0000,-10.0000,0.1022,0.0765,14.8978,-3.0000,-10.0000,0.1022,0.0762,8.8978,-3.0000,-10.0000,0.1022,0.0760,12.0000,0.0000,-5.0000,0.1022,3.0000
34.8500,11.9066,0.0000,-10.0000,0.0934,0.1169,11.9066,3.0000,-10.0000,0.0934,0.1134,11.9066,-3.0000,-10.0000,0.0934,0.1016,14.9066,0.0000,-10.0000,0.0934,0.1139,8.9066,0.0000,-10.0000,0.0934,0.1131,14.9066,3.0000,-10.0000,0.0934,0.0799,8.9066,3.0000,-10.0000,0.0934,0.0825,14.9066,-3.0000,-10.0000,0.0934,0.0764,8.9066,-3.0000,-10.0000,0.0934,0.0762,12.0000,0.0000,-5.0000,0.0934,3.0000
34.9000,11.9146,0.0000,-10.0000,0.0854,0.1090,11.9146,3.0000,-10.0000,0.0854,0.1135,11.9146,-3.0000,-10.0000,0.0854,0.1021,14.9146,0.0000,-10.0000,0.0854,0.1205,8.9146,0.0000,-10.0000,0.0854,0.1096,14.9146,3.0000,-10.0000,0.0854,0.0762,8.9146,3.0000,-10.0000,0.0854,0.0766,14.9146,-3.0000,-10.0000,0.0854,0.0758,8.9146,-3.0000,-10.0000,0.0854,0.0762,12.0000,0.0000,-5.0000,0.0854,3.0000
34.9500,11.9220,0.0000,-10.0000,0.0780,0.1129,11.9220,3.0000,-10.0000,0.0780,0.1138,11.9220,-3.0000,-10.0000,0.0780,0.1022,14.9220,0.0000,-10.0000,0.0780,0.1137,8.9220,0.0000,-10.0000,0.0780,0.1099,14.9220,3.0000,-10.0000,0.0780,0.0821,8.9220,3.0000,-10.0000,0.0780,0.0775,14.9220,-3.0000,-10.0000,0.0780,0.0757,8.9220,-3.0000,-10.0000,0.0780,0.0757,12.0000,0.0000,-5.0000,0.0780,3.0000
35.0000,11.9287,0.0000,-10.0000,0.0713,0.1092,11.9287,3.0000,-10.0000,0.0713,0.1141,11.9287,-3.0000,-10.0000,0.0713,0.1047,14.9287,0.0000,-10.0000,0.0713,0.1098,8.9287,0.0000,-10.0000,0.0713,0.1100,14.9287,3.0000,-10.0000,0.0713,0.0768,8.9287,3.0000,-10.0000,0.0713,0.0770,14.9287,-3.0000,-10.0000,0.0713,0.0760,8.9287,-3.0000,-10.0000,0.0713,0.0765,12.0000,0.0000,-5.0000,0.0713,3.0000
35.0500,11.9349,0.0000,-10.0000,0.0651,0.1083,11.9349,3.0000,-10.0000,0.0651,0.1139,11.9349,-3.0000,-10.0000,0.0651,0.1018,14.9349,0.0000,-10.0000,0.0651,0.1172,8.9349,0.0000,-10.0000,0.0651,0.1233,14.9349,3.0000,-10.0000,0.0651,0.0760,8.9349,3.0000,-10.0000,0.0651,0.0759,14.9349,-3.0000,-10.0000,0.0651,0.0762,8.9349,-3.0000,-10.0000,0.0651,0.0764,12.0000,0.0000,-5.0000,0.0651,3.0000
35.1000,11.9406,0.0000,-10.0000,0.0594,0.1094,11.9406,3.0000,-10.0000,0.0594,0.1159,11.9406,-3.0000,-10.0000,0.0594,0.1021,14.9406,0.0000,-10.0000,0.0594,0.1168,8.9406,0.0000,-10.0000,0.0594,0.1121,14.9406,3.0000,-10.0000,0.0594,0.0762,8.9406,3.0000,-10.0000,0.0594,0.0767,14.9406,-3.0000,-10.0000,0.0594,0.0760,8.9406,-3.0000,-10.0000,0.0594,0.0764,12.0000,0.0000,-5.0000,0.0594,3.0000
35.1500,11.9458,0.0000,-10.0000,0.0542,0.1088,11.9458,3.0000,-10.0000,0.0542,0.1139,11.9458,-3.0000,-10.0000,0.0542,0.1021,14.9458,0.0000,-10.0000,0.0542,0.1161,8.9458,0.0000,-10.0000,0.0542,0.1147,14.9458,3.0000,-10.0000,0.0542,0.0760,8.9458,3.0000,-10.0000,0.0542,0.0757,14.9458,-3.0000,-10.0000,0.0542,0.0763,8.9458,-3.0000,-10.0000,0.0542,0.0763,12.0000,0.0000,-5.0000,0.0542,3.0000
35.2000,11.9505,0.0000,-10.0000,0.0495,0.1113,11.9505,3.0000,-10.0000,0.0495,0.1135,11.9505,-3.0000,-10.0000,0.0495,0.1020,14.9505,0.0000,-10.0000,0.0495,0.1174,8.9505,0.0000,-10.0000,0.0495,0.1161,14.9505,3.0000,-10.0000,0.0495,0.0762,8.9505,3.0000,-10.0000,0.0495,0.0763,14.9505,-3.0000,-10.0000,0.0495,0.0759,8.9505,-3.0000,-10.0000,0.0495,0.0774,12.0000,0.0000,-5.0000,0.0495,3.0000
35.2500,11.9548,0.0000,-10.0000,0.0452,0.1087,11.9548,3.0000,-10.0000,0.0452,0.1135,11.9548,-3.0000,-10.0000,0.0452,0.1046,14.9548,0.0000,-10.0000,0.0452,0.1171,8.9548,0.0000,-10.0000,0.0452,0.1161,14.9548,3.0000,-10.0000,0.0452,0.0761,8.9548,3.0000,-10.0000,0.0452,0.0758,14.9548,-3.0000,-10.0000,0.0452,0.0762,8.9548,-3.0000,-10.0000,0.0452,0.0759,12.0000,0.0000,-5.0000,0.0452,3.0000
35.3000,11.9588,0.0000,-10.0000,0.0412,0.1091,11.9588,3.0000,-10.0000,0.0412,0.1137,11.9588,-3.0000,-10.0000,0.0412,0.1018,14.9588,0.0000,-10.0000,0.0412,0.1186,8.9588,0.0000,-10.0000,0.0412,0.1124,14.9588,3.0000,-10.0000,0.0412,0.0804,8.9588,3.0000,-10.0000,0.0412,0.0787,14.9588,-3.0000,-10.0000,0.0412,0.0758,8.9588,-3.0000,-10.0000,0.0412,0.0758,12.0000,0.0000,-5.0000,0.0412,3.0000
35.3500,11.9624,0.0000,-10.0000,0.0376,0.1086,11.9624,3.0000,-10.0000,0.0376,0.1156,11.9624,-3.0000,-10.0000,0.0376,0.1058,14.9624,0.0000,-10.0000,0.0376,0.1164,8.9624,0.0000,-10.0000,0.0376,0.1138,14.9624,3.0000,-10.0000,0.0376,0.0759,8.9624,3.0000,-10.0000,0.0376,0.0757,14.9624,-3.0000,-10.0000,0.0376,0.0763,8.9624,-3.0000,-10.0000,0.0376,0.0761,12.0000,0.0000,-5.0000,0.0376,3.0000
35.4000,11.9657,0.0000,-10.0000,0.0343,0.1087,11.9657,3.0000,-10.0000,0.0343,0.1138,11.9657,-3.0000,-10.0000,0.0343,0.1016,14.9657,0.0000,-10.0000,0.0343,0.1178,8.9657,0.0000,-10.0000,0.0343,0.1135,14.9657,3.0000,-10.0000,0.0343,0.0759,8.9657,3.0000,-10.0000,0.0343,0.0767,14.9657,-3.0000,-10.0000,0.0343,0.0760,8.9657,-3.0000,-10.0000,0.0343,0.0760,12.0000,0.0000,-5.0000,0.0343,3.0000
35.4500,11.9687,0.0000,-10.0000,0.0313,0.0962,11.9687,3.0000,-10.0000,0.0313,0.0982,11.9687,-3.0000,-10.0000,0.0313,0.0851,14.9687,0.0000,-10.0000,0.0313,0.0825,8.9687,0.0000,-10.0000,0.0313,0.0822,14.9687,3.0000,-10.0000,0.0313,0.0615,8.9687,3.0000,-10.0000,0.0313,0.0606,14.9687,-3.0000,-10.0000,0.0313,0.0639,8.9687,-3.0000,-10.0000,0.0313,0.0649,12.0000,0.0000,-5.0000,0.0313,3.0000
35.5000,11.9715,0.0000,-10.0000,0.0285,0.0907,11.9715,3.0000,-10.0000,0.0285,0.0951,11.9715,-3.0000,-10.0000,0.0285,0.0854,14.9715,0.0000,-10.0000,0.0285,0.0834,8.9715,0.0000,-10.0000,0.0285,0.0824,14.9715,3.0000,-10.0000,0.0285,0.0605,8.9715,3.0000,-10.0000,0.0285,0.0604,14.9715,-3.0000,-10.0000,0.0285,0.0604,8.9715,-3.0000,-10.0000,0.0285,0.0611,12.0000,0.0000,-5.0000,0.0285,3.0000
35.5500,11.9740,0.0000,-10.0000,0.0260,0.0912,11.9740,3.0000,-10.0000,0.0260,0.0955,11.9740,-3.0000,-10.0000,0.0260,0.0850,14.9740,0.0000,-10.0000,0.0260,0.0822,8.9740,0.0000,-10.0000,0.0260,0.0823,14.9740,3.0000,-10.0000,0.0260,0.0608,8.9740,3.0000,-10.0000,0.0260,0.0608,14.9740,-3.0000,-10.0000,0.0260,0.0620,8.9740,-3.0000,-10.0000,0.0260,0.0609,12.0000,0.0000,-5.0000,0.0260,3.0000
35.6000,11.9763,0.0000,-10.0000,0.0237,0.0912,11.9763,3.0000,-10.0000,0.0237,0.1005,11.9763,-3.0000,-10.0000,0.0237,0.0851,14.9763,0.0000,-10.0000,0.0237,0.0818,8.9763,0.0000,-10.0000,0.0237,0.0829,14.9763,3.0000,-10.0000,0.0237,0.0616,8.9763,3.0000,-10.0000,0.0237,0.0607,14.9763,-3.0000,-10.0000,0.0237,0.0605,8.9763,-3.0000,-10.0000,0.0237,0.0609,12.0000,0.0000,-5.0000,0.0237,3.0000
35.6500,11.9784,0.0000,-10.0000,0.0216,0.0913,11.9784,3.0000,-10.0000,0.0216,0.0955,11.9784,-3.0000,-10.0000,0.0216,0.0850,14.9784,0.0000,-10.0000,0.0216,0.0859,8.9784,0.0000,-10.0000,0.0216,0.0822,14.9784,3.0000,-10.0000,0.0216,0.0609,8.9784,3.0000,-10.0000,0.0216,0.0603,14.9784,-3.0000,-10.0000,0.0216,0.0601,8.9784,-3.0000,-10.0000,0.0216,0.0604,12.0000,0.0000,-5.0000,0.0216,3.0000
35.7000,11.9803,0.0000,-10.0000,0.0197,0.0911,11.9803,3.0000,-10.0000,0.0197,0.0957,11.9803,-3.0000,-10.0000,0.0197,0.0858,14.9803,0.0000,-10.0000,0.0197,0.0789,8.9803,0.0000,-10.0000,0.0197,0.0829,14.9803,3.0000,-10.0000,0.0197,0.0612,8.9803,3.0000,-10.0000,0.0197,0.0610,14.9803,-3.0000,-10.0000,0.0197,0.0663,8.9803,-3.0000,-10.0000,0.0197,0.0612,12.0000,0.0000,-5.0000,0.0197,3.0000
35.7500,11.9820,0.0000,-10.0000,0.0180,0.0916,11.9820,3.0000,-10.0000,0.0180,0.0963,11.9820,-3.0000,-10.0000,0.0180,0.0860,14.9820,0.0000,-10.0000,0.0180,0.0801,8.9820,0.0000,-10.0000,0.0180,0.0810,14.9820,3.0000,-10.0000,0.0180,0.0603,8.9820,3.0000,-10.0000,0.0180,0.0602,14.9820,-3.0000,-10.0000,0.0180,0.0616,8.9820,-3.0000,-10.0000,0.0180,0.0605,12.0000,0.0000,-5.0000,0.0180,3.0000
35.8000,11.9836,0.0000,-10.0000,0.0164,0.0912,11.9836,3.0000,-10.0000,0.0164,0.0951,11.9836,-3.0000,-10.0000,0.0164,0.0849,14.9836,0.0000,-10.0000,0.0164,0.0816,8.9836,0.0000,-10.0000,0.0164,0.0778,14.9836,3.0000,-10.0000,0.0164,0.0616,8.9836,3.0000,-10.0000,0.0164,0.0604,14.9836,-3.0000,-10.0000,0.0164,0.0605,8.9836,-3.0000,-10.0000,0.0164,0.0611,12.0000,0.0000,-5.0000,0.0164,3.0000
35.8500,11.9851,0.0000,-10.0000,0.0149,0.0994,11.9851,3.0000,-10.0000,0.0149,0.1007,11.9851,-3.0000,-10.0000,0.0149,0.0853,14.9851,0.0000,-10.0000,0.0149,0.0832,8.9851,0.0000,-10.0000,0.0149,0.0820,14.9851,3.0000,-10.0000,0.0149,0.0605,8.9851,3.0000,-10.0000,0.0149,0.0636,14.9851,-3.0000,-10.0000,0.0149,0.0606,8.9851,-3.0000,-10.0000,0.0149,0.0629,12.0000,0.0000,-5.0000,0.0149,3.0000
35.9000,11.9864,0.0000,-10.0000,0.0136,0.0918,11.9864,3.0000,-10.0000,0.0136,0.0958,11.9864,-3.0000,-10.0000,0.0136,0.0852,14.9864,0.0000,-10.0000,0.0136,0.0995,8.9864,0.0000,-10.0000,0.0136,0.0840,14.9864,3.0000,-10.0000,0.0136,0.0639,8.9864,3.0000,-10.0000,0.0136,0.0601,14.9864,-3.0000,-10.0000,0.0136,0.0609,8.9864,-3.0000,-10.0000,0.0136,0.0651,12.0000,0.0000,-5.0000,0.0136,3.0000
35.9500,11.9876,0.0000,-10.0000,0.0124,0.0945,11.9876,3.0000,-10.0000,0.0124,0.0985,11.9876,-3.0000,-10.0000,0.0124,0.0898,14.9876,0.0000,-10.0000,0.0124,0.0875,8.9876,0.0000,-10.0000,0.0124,0.0868,14.9876,3.0000,-10.0000,0.0124,0.0650,8.9876,3.0000,-10.0000,0.0124,0.0639,14.9876,-3.0000,-10.0000,0.0124,0.0640,8.9876,-3.0000,-10.0000,0.0124,0.0640,12.0000,0.0000,-5.0000,0.0124,3.0000
36.0000,11.9887,0.0000,-10.0000,0.0113,0.0918,11.9887,3.0000,-10.0000,0.0113,0.0956,11.9887,-3.0000,-10.0000,0.0113,0.0854,14.9887,0.0000,-10.0000,0.0113,0.0847,8.9887,0.0000,-10.0000,0.0113,0.0885,14.9887,3.0000,-10.0000,0.0113,0.0611,8.9887,3.0000,-10.0000,0.0113,0.0611,14.9887,-3.0000,-10.0000,0.0113,0.0625,8.9887,-3.0000,-10.0000,0.0113,0.0638,12.0000,0.0000,-5.0000,0.0113,3.0000
36.0500,11.9897,0.0000,-10.0000,0.0103,0.0911,11.9897,3.0000,-10.0000,0.0103,0.0992,11.9897,-3.0000,-10.0000,0.0103,0.0864,14.9897,0.0000,-10.0000,0.0103,0.0840,8.9897,0.0000,-10.0000,0.0103,0.0854,14.9897,3.0000,-10.0000,0.0103,0.0616,8.9897,3.0000,-10.0000,0.0103,0.0610,14.9897,-3.0000,-10.0000,0.0103,0.0611,8.9897,-3.0000,-10.0000,0.0103,0.0653,12.0000,0.0000,-5.0000,0.0103,3.0000
36.1000,11.9906,0.0000,-10.0000,0.0094,0.0948,11.9906,3.0000,-10.0000,0.0094,0.0952,11.9906,-3.0000,-10.0000,0.0094,0.0850,14.9906,0.0000,-10.0000,0.0094,0.0810,8.9906,0.0000,-10.0000,0.0094,0.0806,14.9906,3.0000,-10.0000,0.0094,0.0640,8.9906,3.0000,-10.0000,0.0094,0.0603,14.9906,-3.0000,-10.0000,0.0094,0.0615,8.9906,-3.0000,-10.0000,0.0094,0.0611,12.0000,0.0000,-5.0000,0.0094,3.0000
36.1500,11.9914,0.0000,-10.0000,0.0086,0.0914,11.9914,3.0000,-10.0000,0.0086,0.0954,11.9914,-3.0000,-10.0000,0.0086,0.0849,14.9914,0.0000,-10.0000,0.0086,0.0829,8.9914,0.0000,-10.0000,0.0086,0.0834,14.9914,3.0000,-10.0000,0.0086,0.0618,8.9914,3.0000,-10.0000,0.0086,0.0612,14.9914,-3.0000,-10.0000,0.0086,0.0606,8.9914,-3.0000,-10.0000,0.0086,0.0607,12.0000,0.0000,-5.0000,0.0086,3.0000
36.2000,11.9922,0.0000,-10.0000,0.0078,0.0912,11.9922,3.0000,-10.0000,0.0078,0.0994,11.9922,-3.0000,-10.0000,0.0078,0.0897,14.9922,0.0000,-10.0000,0.0078,0.0822,8.9922,0.0000,-10.0000,0.0078,0.0852,14.9922,3.0000,-10.0000,0.0078,0.0604,8.9922,3.0000,-10.0000,0.0078,0.0629,14.9922,-3.0000,-10.0000,0.0078,0.0606,8.9922,-3.0000,-10.0000,0.0078,0.0607,12.0000,0.0000,-5.0000,0.0078,3.0000
36.2500,11.9929,0.0000,-10.0000,0.0071,0.0964,11.9929,3.0000,-10.0000,0.0071,0.0955,11.9929,-3.0000,-10.0000,0.0071,0.0848,14.9929,0.0000,-10.0000,0.0071,0.0871,8.9929,0.0000,-10.0000,0.0071,0.0830,14.9929,3.0000,-10.0000,0.0071,0.0606,8.9929,3.0000,-10.0000,0.0071,0.0602,14.9929,-3.0000,-10.0000,0.0071,0.0605,8.9929,-3.0000,-10.0000,0.0071,0.0615,12.0000,0.0000,-5.0000,0.0071,3.0000
36.3000,11.9935,0.0000,-10.0000,0.0065,0.0911,11.9935,3.0000,-10.0000,0.0065,0.0955,11.9935,-3.0000,-10.0000,0.0065,0.0853,14.9935,0.0000,-10.0000,0.0065,0.0812,8.9935,0.0000,-10.0000,0.0065,0.0842,14.9935,3.0000,-10.0000,0.0065,0.0604,8.9935,3.0000,-10.0000,0.0065,0.0616,14.9935,-3.0000,-10.0000,0.0065,0.0628,8.9935,-3.0000,-10.0000,0.0065,0.0609,12.0000,0.0000,-5.0000,0.0065,3.0000
36.3500,11.9941,0.0000,-10.0000,0.0059,0.0912,11.9941,3.0000,-10.0000,0.0059,0.0954,11.9941,-3.0000,-10.0000,0.0059,0.0848,14.9941,0.0000,-10.0000,0.0059,0.0807,8.9941,0.0000,-10.0000,0.0059,0.0835,14.9941,3.0000,-10.0000,0.0059,0.0608,8.9941,3.0000,-10.0000,0.0059,0.0631,14.9941,-3.0000,-10.0000,0.0059,0.0605,8.9941,-3.0000,-10.0000,0.0059,0.0611,12.0000,0.0000,-5.0000,0.0059,3.0000
36.4000,11.9946,0.0000,-10.0000,0.0054,0.0914,11.9946,3.0000,-10.0000,0.0054,0.0954,11.9946,-3.0000,-10.0000,0.0054,0.0910,14.9946,0.0000,-10.0000,0.0054,0.0840,8.9946,0.0000,-10.0000,0.0054,0.0846,14.9946,3.0000,-10.0000,0.0054,0.0617,8.9946,3.0000,-10.0000,0.0054,0.0609,14.9946,-3.0000,-10.0000,0.0054,0.0608,8.9946,-3.0000,-10.0000,0.0054,0.0615,12.0000,0.0000,-5.0000,0.0054,3.0000
36.4500,11.9951,0.0000,-10.0000,0.0049,0.0975,11.9951,3.0000,-10.0000,0.0049,0.0961,11.9951,-3.0000,-10.0000,0.0049,0.0860,14.9951,0.0000,-10.0000,0.0049,0.0845,8.9951,0.0000,-10.0000,0.0049,0.0844,14.9951,3.0000,-10.0000,0.0049,0.0611,8.9951,3.0000,-10.0000,0.0049,0.0633,14.9951,-3.0000,-10.0000,0.0049,0.0644,8.9951,-3.0000,-10.0000,0.0049,0.0604,12.0000,0.0000,-5.0000,0.0049,3.0000
36.5000,11.9955,0.0000,-10.0000,0.0045,0.0925,11.9955,3.0000,-10.0000,0.0045,0.1005,11.9955,-3.0000,-10.0000,0.0045,0.0898,14.9955,0.0000,-10.0000,0.0045,0.0900,8.9955,0.0000,-10.0000,0.0045,0.0790,14.9955,3.0000,-10.0000,0.0045,0.0626,8.9955,3.0000,-10.0000,0.0045,0.0606,14.9955,-3.0000,-10.0000,0.0045,0.0611,8.9955,-3.0000,-10.0000,0.0045,0.0618,12.0000,0.0000,-5.0000,0.0045,3.0000
36.5500,11.9959,0.0000,-10.0000,0.0041,0.0944,11.9959,3.0000,-10.0000,0.0041,0.1024,11.9959,-3.0000,-10.0000,0.0041,0.0853,14.9959,0.0000,-10.0000,0.0041,0.0811,8.9959,0.0000,-10.0000,0.0041,0.0814,14.9959,3.0000,-10.0000,0.0041,0.0633,8.9959,3.0000,-10.0000,0.0041,0.0606,14.9959,-3.0000,-10.0000,0.0041,0.0646,8.9959,-3.0000,-10.0000,0.0041,0.0630,12.0000,0.0000,-5.0000,0.0041,3.0000
36.6000,11.9963,0.0000,-10.0000,0.0037,0.0913,11.9963,3.0000,-10.0000,0.0037,0.0959,11.9963,-3.0000,-10.0000,0.0037,0.0850,14.9963,0.0000,-10.0000,0.0037,0.0835,8.9963,0.0000,-10.0000,0.0037,0.0879,14.9963,3.0000,-10.0000,0.0037,0.0629,8.9963,3.0000,-10.0000,0.0037,0.0601,14.9963,-3.0000,-10.0000,0.0037,0.0605,8.9963,-3.0000,-10.0000,0.0037,0.0614,12.0000,0.0000,-5.0000,0.0037,3.0000
36.6500,11.9966,0.0000,-10.0000,0.0034,0.0913,11.9966,3.0000,-10.0000,0.0034,0.0950,11.9966,-3.0000,-10.0000,0.0034,0.0885,14.9966,0.0000,-10.0000,0.0034,0.0818,8.9966,0.0000,-10.0000,0.0034,0.0834,14.9966,3.0000,-10.0000,0.0034,0.0605,8.9966,3.0000,-10.0000,0.0034,0.0609,14.9966,-3.0000,-10.0000,0.0034,0.0601,8.9966,-3.0000,-10.0000,0.0034,0.0608,12.0000,0.0000,-5.0000,0.0034,3.0000
36.7000,11.9969,0.0000,-10.0000,0.0031,0.0938,11.9969,3.0000,-10.0000,0.0031,0.0951,11.9969,-3.0000,-10.0000,0.0031,0.0853,14.9969,0.0000,-10.0000,0.0031,0.0803,8.9969,0.0000,-10.0000,0.0031,0.0826,14.9969,3.0000,-10.0000,0.0031,0.0612,8.9969,3.0000,-10.0000,0.0031,0.0627,14.9969,-3.0000,-10.0000,0.0031,0.0606,8.9969,-3.0000,-10.0000,0.0031,0.0614,12.0000,0.0000,-5.0000,0.0031,3.0000
36.7500,11.9972,0.0000,-10.0000,0.0028,0.0920,11.9972,3.0000,-10.0000,0.0028,0.1018,11.9972,-3.0000,-10.0000,0.0028,0.0873,14.9972,0.0000,-10.0000,0.0028,0.0858,8.9972,0.0000,-10.0000,0.0028,0.0892,14.9972,3.0000,-10.0000,0.0028,0.0613,8.9972,3.0000,-10.0000,0.0028,0.0608,14.9972,-3.0000,-10.0000,0.0028,0.0612,8.9972,-3.0000,-10.0000,0.0028,0.0615,12.0000,0.0000,-5.0000,0.0028,3.0000
36.8000,11.9974,0.0000,-10.0000,0.0026,0.1013,11.9974,3.0000,-10.0000,0.0026,0.0980,11.9974,-3.0000,-10.0000,0.0026,0.0848,14.9974,0.0000,-10.0000,0.0026,0.0810,8.9974,0.0000,-10.0000,0.0026,0.0825,14.9974,3.0000,-10.0000,0.0026,0.0608,8.9974,3.0000,-10.0000,0.0026,0.0621,14.9974,-3.0000,-10.0000,0.0026,0.0617,8.9974,-3.0000,-10.0000,0.0026,0.0607,12.0000,0.0000,-5.0000,0.0026,3.0000
36.8500,11.9977,0.0000,-10.0000,0.0023,0.0909,11.9977,3.0000,-10.0000,0.0023,0.0956,11.9977,-3.0000,-10.0000,0.0023,0.0851,14.9977,0.0000,-10.0000,0.0023,0.0827,8.9977,0.0000,-10.0000,0.0023,0.0838,14.9977,3.0000,-10.0000,0.0023,0.0617,8.9977,3.0000,-10.0000,0.0023,0.0605,14.9977,-3.0000,-10.0000,0.0023,0.0605,8.9977,-3.0000,-10.0000,0.0023,0.0610,12.0000,0.0000,-5.0000,0.0023,3.0000
36.9000,11.9979,0.0000,-10.0000,0.0021,0.0912,11.9979,3.0000,-10.0000,0.0021,0.0992,11.9979,-3.0000,-10.0000,0.0021,0.0850,14.9979,0.0000,-10.0000,0.0021,0.0838,8.9979,0.0000,-10.0000,0.0021,0.0838,14.9979,3.0000,-10.0000,0.0021,0.0610,8.9979,3.0000,-10.0000,0.0021,0.0602,14.9979,-3.0000,-10.0000,0.0021,0.0618,8.9979,-3.0000,-10.0000,0.0021,0.0661,12.0000,0.0000,-5.0000,0.0021,3.0000
36.9500,11.9981,0.0000,-10.0000,0.0019,0.0914,11.9981,3.0000,-10.0000,0.0019,0.1000,11.9981,-3.0000,-10.0000,0.0019,0.0849,14.9981,0.0000,-10.0000,0.0019,0.0820,8.9981,0.0000,-10.0000,0.0019,0.0832,14.9981,3.0000,-10.0000,0.0019,0.0632,8.9981,3.0000,-10.0000,0.0019,0.0633,14.9981,-3.0000,-10.0000,0.0019,0.0608,8.9981,-3.0000,-10.0000,0.0019,0.0619,12.0000,0.0000,-5.0000,0.0019,3.0000
37.0000,11.9982,0.0000,-10.0000,0.0018,0.0914,11.9982,3.0000,-10.0000,0.0018,0.0953,11.9982,-3.0000,-10.0000,0.0018,0.0877,14.9982,0.0000,-10.0000,0.0018,0.0831,8.9982,0.0000,-10.0000,0.0018,0.0810,14.9982,3.0000,-10.0000,0.0018,0.0607,8.9982,3.0000,-10.0000,0.0018,0.0614,14.9982,-3.0000,-10.0000,0.0018,0.0610,8.9982,-3.0000,-10.0000,0.0018,0.0609,12.0000,0.0000,-5.0000,0.0018,3.0000
37.0500,11.9984,0.0000,-10.0000,0.0016,0.0952,11.9984,3.0000,-10.0000,0.0016,0.0972,11.9984,-3.0000,-10.0000,0.0016,0.0850,14.9984,0.0000,-10.0000,0.0016,0.0820,8.9984,0.0000,-10.0000,0.0016,0.0839,14.9984,3.0000,-10.0000,0.0016,0.0607,8.9984,3.0000,-10.0000,0.0016,0.0661,14.9984,-3.0000,-10.0000,0.0016,0.0619,8.9984,-3.0000,-10.0000,0.0016,0.0606,12.0000,0.0000,-5.0000,0.0016,3.0000
37.1000,11.9985,0.0000,-10.0000,0.0015,0.0915,11.9985,3.0000,-10.0000,0.0015,0.0955,11.9985,-3.0000,-10.0000,0.0015,0.0854,14.9985,0.0000,-10.0000,0.0015,0.0833,8.9985,0.0000,-10.0000,0.0015,0.0831,14.9985,3.0000,-10.0000,0.0015,0.0608,8.9985,3.0000,-10.0000,0.0015,0.0604,14.9985,-3.0000,-10.0000,0.0015,0.0639,8.9985,-3.0000,-10.0000,0.0015,0.0610,12.0000,0.0000,-5.0000,0.0015,3.0000
37.1500,11.9987,0.0000,-10.0000,0.0013,0.0921,11.9987,3.0000,-10.0000,0.0013,0.0973,11.9987,-3.0000,-10.0000,0.0013,0.0849,14.9987,0.0000,-10.0000,0.0013,0.0852,8.9987,0.0000,-10.0000,0.0013,0.0810,14.9987,3.0000,-10.0000,0.0013,0.0607,8.9987,3.0000,-10.0000,0.0013,0.0606,14.9987,-3.0000,-10.0000,0.0013,0.0624,8.9987,-3.0000,-10.0000,0.0013,0.0641,12.0000,0.0000,-5.0000,0.0013,3.0000
37.2000,11.9988,0.0000,-10.0000,0.0012,0.0914,11.9988,3.0000,-10.0000,0.0012,0.0953,11.9988,-3.0000,-10.0000,0.0012,0.0850,14.9988,0.0000,-10.0000,0.0012,0.0829,8.9988,0.0000,-10.0000,0.0012,0.0827,14.9988,3.0000,-10.0000,0.0012,0.0638,8.9988,3.0000,-10.0000,0.0012,0.0640,14.9988,-3.0000,-10.0000,0.0012,0.0610,8.9988,-3.0000,-10.0000,0.0012,0.0638,12.0000,0.0000,-5.0000,0.0012,3.0000
