t,d0_x,d0_y,d0_z,d0_poserr,d0_solve_ms,d1_x,d1_y,d1_z,d1_poserr,d1_solve_ms,leader_x,leader_y,leader_z,formation_max_err,min_spacing
8.2000,0.0000,0.0000,-10.0000,0.0000,0.0418,-3.0000,0.0000,-10.0000,0.0000,0.0419,0.0000,0.0000,-5.0000,0.0000,3.0000
8.2500,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0417,0.0000,0.0000,-5.0000,0.0000,3.0000
8.3000,0.0000,0.0000,-10.0000,0.0000,0.0425,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
8.3500,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0425,0.0000,0.0000,-5.0000,0.0000,3.0000
8.4000,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
8.4500,0.0000,0.0000,-10.0000,0.0000,0.0416,-3.0000,0.0000,-10.0000,0.0000,0.0417,0.0000,0.0000,-5.0000,0.0000,3.0000
8.5000,0.0000,0.0000,-10.0000,0.0000,0.0431,-3.0000,0.0000,-10.0000,0.0000,0.0418,0.0000,0.0000,-5.0000,0.0000,3.0000
8.5500,0.0000,0.0000,-10.0000,0.0000,0.0417,-3.0000,0.0000,-10.0000,0.0000,0.0418,0.0000,0.0000,-5.0000,0.0000,3.0000
8.6000,0.0000,0.0000,-10.0000,0.0000,0.0429,-3.0000,0.0000,-10.0000,0.0000,0.0417,0.0000,0.0000,-5.0000,0.0000,3.0000
8.6500,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0417,0.0000,0.0000,-5.0000,0.0000,3.0000
8.7000,0.0000,0.0000,-10.0000,0.0000,0.0421,-3.0000,0.0000,-10.0000,0.0000,0.0416,0.0000,0.0000,-5.0000,0.0000,3.0000
8.7500,0.0000,0.0000,-10.0000,0.0000,0.0418,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
8.8000,0.0000,0.0000,-10.0000,0.0000,0.0416,-3.0000,0.0000,-10.0000,0.0000,0.0429,0.0000,0.0000,-5.0000,0.0000,3.0000
8.8500,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0415,0.0000,0.0000,-5.0000,0.0000,3.0000
8.9000,0.0000,0.0000,-10.0000,0.0000,0.0422,-3.0000,0.0000,-10.0000,0.0000,0.0434,0.0000,0.0000,-5.0000,0.0000,3.0000
8.9500,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
9.0000,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0421,0.0000,0.0000,-5.0000,0.0000,3.0000
9.0500,0.0000,0.0000,-10.0000,0.0000,0.0428,-3.0000,0.0000,-10.0000,0.0000,0.0418,0.0000,0.0000,-5.0000,0.0000,3.0000
9.1000,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0419,0.0000,0.0000,-5.0000,0.0000,3.0000
9.1500,0.0000,0.0000,-10.0000,0.0000,0.0416,-3.0000,0.0000,-10.0000,0.0000,0.0417,0.0000,0.0000,-5.0000,0.0000,3.0000
9.2000,0.0000,0.0000,-10.0000,0.0000,0.0416,-3.0000,0.0000,-10.0000,0.0000,0.0419,0.0000,0.0000,-5.0000,0.0000,3.0000
9.2500,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0432,0.0000,0.0000,-5.0000,0.0000,3.0000
9.3000,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0418,0.0000,0.0000,-5.0000,0.0000,3.0000
9.3500,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
9.4000,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0422,0.0000,0.0000,-5.0000,0.0000,3.0000
9.4500,0.0000,0.0000,-10.0000,0.0000,0.0422,-3.0000,0.0000,-10.0000,0.0000,0.0419,0.0000,0.0000,-5.0000,0.0000,3.0000
9.5000,0.0000,0.0000,-10.0000,0.0000,0.0420,-3.0000,0.0000,-10.0000,0.0000,0.0421,0.0000,0.0000,-5.0000,0.0000,3.0000
9.5500,0.0000,0.0000,-10.0000,0.0000,0.0434,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
9.6000,0.0000,0.0000,-10.0000,0.0000,0.0419,-3.0000,0.0000,-10.0000,0.0000,0.0420,0.0000,0.0000,-5.0000,0.0000,3.0000
9.6500,0.0000,0.0000,-10.0000,0.0000,0.0418,-3.0000,0.0000,-10.0000,0.0000,0.0422,0.0000,0.0000,-5.0000,0.0000,3.0000
9.7000,0.0000,0.0000,-10.0000,0.0000,0.0424,-3.0000,0.0000,-10.0000,0.0000,0.0426,0.0000,0.0000,-5.0000,0.0000,3.0000
9.7500,0.0000,0.0000,-10.0000,0.0000,0.0422,-3.0000,0.0000,-10.0000,0.0000,0.0424,0.0000,0.0000,-5.0000,0.0000,3.0000
9.8000,0.0000,0.0000,-10.0000,0.0000,0.0427,-3.0000,0.0000,-10.0000,0.0000,0.0423,0.0000,0.0000,-5.0000,0.0000,3.0000
9.8500,0.0000,0.0000,-10.0000,0.0000,0.0424,-3.0000,0.0000,-10.0000,0.0000,0.0425,0.0000,0.0000,-5.0000,0.0000,3.0000
9.9000,0.0000,0.0000,-10.0000,0.0000,0.0424,-3.0000,0.0000,-10.0000,0.0000,0.0426,0.0000,0.0000,-5.0000,0.0000,3.0000
9.9500,0.0000,0.0000,-10.0000,0.0000,0.0432,-3.0000,0.0000,-10.0000,0.0000,0.0424,0.0000,0.0000,-5.0000,0.0000,3.0000
10.0000,0.0000,0.0000,-10.0000,0.0000,0.0424,-3.0000,0.0000,-10.0000,0.0000,0.0425,0.0000,0.0000,-5.0000,0.0000,3.0000
10.0500,0.0002,0.0000,-10.0000,0.0248,0.0739,-2.9998,0.0000,-10.0000,0.0248,0.0742,0.0250,0.0000,-5.0000,0.0248,3.0000
10.1000,0.0010,0.0000,-10.0000,0.0490,0.0739,-2.9990,0.0000,-10.0000,0.0490,0.0744,0.0500,0.0000,-5.0000,0.0490,3.0000
10.1500,0.0026,0.0000,-10.0000,0.0724,0.0762,-2.9974,0.0000,-10.0000,0.0724,0.0793,0.0750,0.0000,-5.0000,0.0724,3.0000
10.2000,0.0052,0.0000,-10.0000,0.0948,0.0730,-2.9948,0.0000,-10.0000,0.0948,0.0739,0.1000,0.0000,-5.0000,0.0948,3.0000
10.2500,0.0089,0.0000,-10.0000,0.1161,0.0738,-2.9911,0.0000,-10.0000,0.1161,0.0730,0.1250,0.0000,-5.0000,0.1161,3.0000
10.3000,0.0138,0.0000,-10.0000,0.1362,0.0737,-2.9862,0.0000,-10.0000,0.1362,0.0745,0.1500,0.0000,-5.0000,0.1362,3.0000
10.3500,0.0199,0.0000,-10.0000,0.1551,0.0730,-2.9801,0.0000,-10.0000,0.1551,0.0732,0.1750,0.0000,-5.0000,0.1551,3.0000
10.4000,0.0272,0.0000,-10.0000,0.1728,0.0735,-2.9728,0.0000,-10.0000,0.1728,0.0735,0.2000,0.0000,-5.0000,0.1728,3.0000
10.4500,0.0356,0.0000,-10.0000,0.1894,0.0730,-2.9644,0.0000,-10.0000,0.1894,0.0748,0.2250,0.0000,-5.0000,0.1894,3.0000
10.5000,0.0453,0.0000,-10.0000,0.2047,0.0742,-2.9547,0.0000,-10.0000,0.2047,0.0756,0.2500,0.0000,-5.0000,0.2047,3.0000
10.5500,0.0560,0.0000,-10.0000,0.2190,0.0776,-2.9440,0.0000,-10.0000,0.2190,0.0778,0.2750,0.0000,-5.0000,0.2190,3.0000
10.6000,0.0678,0.0000,-10.0000,0.2322,0.0751,-2.9322,0.0000,-10.0000,0.2322,0.0742,0.3000,0.0000,-5.0000,0.2322,3.0000
10.6500,0.0807,0.0000,-10.0000,0.2443,0.0734,-2.9193,0.0000,-10.0000,0.2443,0.0790,0.3250,0.0000,-5.0000,0.2443,3.0000
10.7000,0.0944,0.0000,-10.0000,0.2556,0.0738,-2.9056,0.0000,-10.0000,0.2556,0.0733,0.3500,0.0000,-5.0000,0.2556,3.0000
10.7500,0.1091,0.0000,-10.0000,0.2659,0.0734,-2.8909,0.0000,-10.0000,0.2659,0.0732,0.3750,0.0000,-5.0000,0.2659,3.0000
10.8000,0.1245,0.0000,-10.0000,0.2755,0.0745,-2.8755,0.0000,-10.0000,0.2755,0.0731,0.4000,0.0000,-5.0000,0.2755,3.0000
10.8500,0.1408,0.0000,-10.0000,0.2842,0.0740,-2.8592,0.0000,-10.0000,0.2842,0.0733,0.4250,0.0000,-5.0000,0.2842,3.0000
10.9000,0.1578,0.0000,-10.0000,0.2922,0.0729,-2.8422,0.0000,-10.0000,0.2922,0.0734,0.4500,0.0000,-5.0000,0.2922,3.0000
10.9500,0.1754,0.0000,-10.0000,0.2996,0.0732,-2.8246,0.0000,-10.0000,0.2996,0.0731,0.4750,0.0000,-5.0000,0.2996,3.0000
11.0000,0.1936,0.0000,-10.0000,0.3064,0.0736,-2.8064,0.0000,-10.0000,0.3064,0.0738,0.5000,0.0000,-5.0000,0.3064,3.0000
11.0500,0.2125,0.0000,-10.0000,0.3125,0.0728,-2.7875,0.0000,-10.0000,0.3125,0.0730,0.5250,0.0000,-5.0000,0.3125,3.0000
11.1000,0.2318,0.0000,-10.0000,0.3182,0.0728,-2.7682,0.0000,-10.0000,0.3182,0.0730,0.5500,0.0000,-5.0000,0.3182,3.0000
11.1500,0.2516,0.0000,-10.0000,0.3234,0.0731,-2.7484,0.0000,-10.0000,0.3234,0.0735,0.5750,0.0000,-5.0000,0.3234,3.0000
11.2000,0.2719,0.0000,-10.0000,0.3281,0.0752,-2.7281,0.0000,-10.0000,0.3281,0.0775,0.6000,0.0000,-5.0000,0.3281,3.0000
11.2500,0.2925,0.0000,-10.0000,0.3325,0.0752,-2.7075,0.0000,-10.0000,0.3325,0.0729,0.6250,0.0000,-5.0000,0.3325,3.0000
11.3000,0.3136,0.0000,-10.0000,0.3364,0.0743,-2.6864,0.0000,-10.0000,0.3364,0.0731,0.6500,0.0000,-5.0000,0.3364,3.0000
11.3500,0.3350,0.0000,-10.0000,0.3400,0.0736,-2.6650,0.0000,-10.0000,0.3400,0.0746,0.6750,0.0000,-5.0000,0.3400,3.0000
11.4000,0.3567,0.0000,-10.0000,0.3433,0.0729,-2.6433,0.0000,-10.0000,0.3433,0.0732,0.7000,0.0000,-5.0000,0.3433,3.0000
11.4500,0.3787,0.0000,-10.0000,0.3463,0.0731,-2.6213,0.0000,-10.0000,0.3463,0.0760,0.7250,0.0000,-5.0000,0.3463,3.0000
11.5000,0.4009,0.0000,-10.0000,0.3491,0.0730,-2.5991,0.0000,-10.0000,0.3491,0.0732,0.7500,0.0000,-5.0000,0.3491,3.0000
11.5500,0.4234,0.0000,-10.0000,0.3516,0.0743,-2.5766,0.0000,-10.0000,0.3516,0.0735,0.7750,0.0000,-5.0000,0.3516,3.0000
11.6000,0.4461,0.0000,-10.0000,0.3539,0.0572,-2.5539,0.0000,-10.0000,0.3539,0.0573,0.8000,0.0000,-5.0000,0.3539,3.0000
11.6500,0.4690,0.0000,-10.0000,0.3560,0.0573,-2.5310,0.0000,-10.0000,0.3560,0.0574,0.8250,0.0000,-5.0000,0.3560,3.0000
11.7000,0.4921,0.0000,-10.0000,0.3579,0.0575,-2.5079,0.0000,-10.0000,0.3579,0.0577,0.8500,0.0000,-5.0000,0.3579,3.0000
11.7500,0.5154,0.0000,-10.0000,0.3596,0.0576,-2.4846,0.0000,-10.0000,0.3596,0.0575,0.8750,0.0000,-5.0000,0.3596,3.0000
11.8000,0.5388,0.0000,-10.0000,0.3612,0.0580,-2.4612,0.0000,-10.0000,0.3612,0.0577,0.9000,0.0000,-5.0000,0.3612,3.0000
11.8500,0.5623,0.0000,-10.0000,0.3627,0.0575,-2.4377,0.0000,-10.0000,0.3627,0.0577,0.9250,0.0000,-5.0000,0.3627,3.0000
11.9000,0.5860,0.0000,-10.0000,0.3640,0.0573,-2.4140,0.0000,-10.0000,0.3640,0.0575,0.9500,0.0000,-5.0000,0.3640,3.0000
11.9500,0.6098,0.0000,-10.0000,0.3652,0.0582,-2.3902,0.0000,-10.0000,0.3652,0.0580,0.9750,0.0000,-5.0000,0.3652,3.0000
12.0000,0.6337,0.0000,-10.0000,0.3663,0.0594,-2.3663,0.0000,-10.0000,0.3663,0.0581,1.0000,0.0000,-5.0000,0.3663,3.0000
12.0500,0.6577,0.0000,-10.0000,0.3673,0.0581,-2.3423,0.0000,-10.0000,0.3673,0.0577,1.0250,0.0000,-5.0000,0.3673,3.0000
12.1000,0.6818,0.0000,-10.0000,0.3682,0.0576,-2.3182,0.0000,-10.0000,0.3682,0.0579,1.0500,0.0000,-5.0000,0.3682,3.0000
12.1500,0.7060,0.0000,-10.0000,0.3690,0.0593,-2.2940,0.0000,-10.0000,0.3690,0.0578,1.0750,0.0000,-5.0000,0.3690,3.0000
12.2000,0.7302,0.0000,-10.0000,0.3698,0.0582,-2.2698,0.0000,-10.0000,0.3698,0.0585,1.1000,0.0000,-5.0000,0.3698,3.0000
12.2500,0.7545,0.0000,-10.0000,0.3705,0.0582,-2.2455,0.0000,-10.0000,0.3705,0.0581,1.1250,0.0000,-5.0000,0.3705,3.0000
12.3000,0.7789,0.0000,-10.0000,0.3711,0.0583,-2.2211,0.0000,-10.0000,0.3711,0.0583,1.1500,0.0000,-5.0000,0.3711,3.0000
12.3500,0.8033,0.0000,-10.0000,0.3717,0.0582,-2.1967,0.0000,-10.0000,0.3717,0.0578,1.1750,0.0000,-5.0000,0.3717,3.0000
12.4000,0.8278,0.0000,-10.0000,0.3722,0.0579,-2.1722,0.0000,-10.0000,0.3722,0.0579,1.2000,0.0000,-5.0000,0.3722,3.0000
12.4500,0.8523,0.0000,-10.0000,0.3727,0.0580,-2.1477,0.0000,-10.0000,0.3727,0.0579,1.2250,0.0000,-5.0000,0.3727,3.0000
12.5000,0.8769,0.0000,-10.0000,0.3731,0.0580,-2.1231,0.0000,-10.0000,0.3731,0.0582,1.2500,0.0000,-5.0000,0.3731,3.0000
12.5500,0.9015,0.0000,-10.0000,0.3735,0.0599,-2.0985,0.0000,-10.0000,0.3735,0.0580,1.2750,0.0000,-5.0000,0.3735,3.0000
12.6000,0.9261,0.0000,-10.0000,0.3739,0.0576,-2.0739,0.0000,-10.0000,0.3739,0.0582,1.3000,0.0000,-5.0000,0.3739,3.0000
12.6500,0.9508,0.0000,-10.0000,0.3742,0.0580,-2.0492,0.0000,-10.0000,0.3742,0.0592,1.3250,0.0000,-5.0000,0.3742,3.0000
12.7000,0.9755,0.0000,-10.0000,0.3745,0.0601,-2.0245,0.0000,-10.0000,0.3745,0.0577,1.3500,0.0000,-5.0000,0.3745,3.0000
12.7500,1.0002,0.0000,-10.0000,0.3748,0.0581,-1.9998,0.0000,-10.0000,0.3748,0.0573,1.3750,0.0000,-5.0000,0.3748,3.0000
12.8000,1.0250,0.0000,-10.0000,0.3750,0.0574,-1.9750,0.0000,-10.0000,0.3750,0.0573,1.4000,0.0000,-5.0000,0.3750,3.0000
12.8500,1.0497,0.0000,-10.0000,0.3753,0.0575,-1.9503,0.0000,-10.0000,0.3753,0.0576,1.4250,0.0000,-5.0000,0.3753,3.0000
12.9000,1.0745,0.0000,-10.0000,0.3755,0.0576,-1.9255,0.0000,-10.0000,0.3755,0.0574,1.4500,0.0000,-5.0000,0.3755,3.0000
12.9500,1.0993,0.0000,-10.0000,0.3757,0.0574,-1.9007,0.0000,-10.0000,0.3757,0.0573,1.4750,0.0000,-5.0000,0.3757,3.0000
13.0000,1.1242,0.0000,-10.0000,0.3758,0.0573,-1.8758,0.0000,-10.0000,0.3758,0.0572,1.5000,0.0000,-5.0000,0.3758,3.0000
13.0500,1.1490,0.0000,-10.0000,0.3760,0.0575,-1.8510,0.0000,-10.0000,0.3760,0.0575,1.5250,0.0000,-5.0000,0.3760,3.0000
13.1000,1.1739,0.0000,-10.0000,0.3761,0.0586,-1.8261,0.0000,-10.0000,0.3761,0.0569,1.5500,0.0000,-5.0000,0.3761,3.0000
13.1500,1.1987,0.0000,-10.0000,0.3763,0.0581,-1.8013,0.0000,-10.0000,0.3763,0.0573,1.5750,0.0000,-5.0000,0.3763,3.0000
13.2000,1.2236,0.0000,-10.0000,0.3764,0.0577,-1.7764,0.0000,-10.0000,0.3764,0.0574,1.6000,0.0000,-5.0000,0.3764,3.0000
13.2500,1.2485,0.0000,-10.0000,0.3765,0.0570,-1.7515,0.0000,-10.0000,0.3765,0.0590,1.6250,0.0000,-5.0000,0.3765,3.0000
13.3000,1.2734,0.0000,-10.0000,0.3766,0.0608,-1.7266,0.0000,-10.0000,0.3766,0.0607,1.6500,0.0000,-5.0000,0.3766,3.0000
13.3500,1.2983,0.0000,-10.0000,0.3767,0.0617,-1.7017,0.0000,-10.0000,0.3767,0.0577,1.6750,0.0000,-5.0000,0.3767,3.0000
13.4000,1.3232,0.0000,-10.0000,0.3768,0.0574,-1.6768,0.0000,-10.0000,0.3768,0.0571,1.7000,0.0000,-5.0000,0.3768,3.0000
13.4500,1.3482,0.0000,-10.0000,0.3768,0.0575,-1.6518,0.0000,-10.0000,0.3768,0.0613,1.7250,0.0000,-5.0000,0.3768,3.0000
13.5000,1.3731,0.0000,-10.0000,0.3769,0.0579,-1.6269,0.0000,-10.0000,0.3769,0.0610,1.7500,0.0000,-5.0000,0.3769,3.0000
13.5500,1.3980,0.0000,-10.0000,0.3770,0.0626,-1.6020,0.0000,-10.0000,0.3770,0.0620,1.7750,0.0000,-5.0000,0.3770,3.0000
13.6000,1.4230,0.0000,-10.0000,0.3770,0.0608,-1.5770,0.0000,-10.0000,0.3770,0.0610,1.8000,0.0000,-5.0000,0.3770,3.0000
13.6500,1.4479,0.0000,-10.0000,0.3771,0.0611,-1.5521,0.0000,-10.0000,0.3771,0.0614,1.8250,0.0000,-5.0000,0.3771,3.0000
13.7000,1.4729,0.0000,-10.0000,0.3771,0.0612,-1.5271,0.0000,-10.0000,0.3771,0.0613,1.8500,0.0000,-5.0000,0.3771,3.0000
13.7500,1.4978,0.0000,-10.0000,0.3772,0.0621,-1.5022,0.0000,-10.0000,0.3772,0.0616,1.8750,0.0000,-5.0000,0.3772,3.0000
13.8000,1.5228,0.0000,-10.0000,0.3772,0.0611,-1.4772,0.0000,-10.0000,0.3772,0.0614,1.9000,0.0000,-5.0000,0.3772,3.0000
13.8500,1.5478,0.0000,-10.0000,0.3772,0.0585,-1.4522,0.0000,-10.0000,0.3772,0.0580,1.9250,0.0000,-5.0000,0.3772,3.0000
13.9000,1.5727,0.0000,-10.0000,0.3773,0.0575,-1.4273,0.0000,-10.0000,0.3773,0.0575,1.9500,0.0000,-5.0000,0.3773,3.0000
13.9500,1.5977,0.0000,-10.0000,0.3773,0.0584,-1.4023,0.0000,-10.0000,0.3773,0.0581,1.9750,0.0000,-5.0000,0.3773,3.0000
14.0000,1.6227,0.0000,-10.0000,0.3773,0.0606,-1.3773,0.0000,-10.0000,0.3773,0.0620,2.0000,0.0000,-5.0000,0.3773,3.0000
14.0500,1.6476,0.0000,-10.0000,0.3774,0.0578,-1.3524,0.0000,-10.0000,0.3774,0.0580,2.0250,0.0000,-5.0000,0.3774,3.0000
14.1000,1.6726,0.0000,-10.0000,0.3774,0.0580,-1.3274,0.0000,-10.0000,0.3774,0.0594,2.0500,0.0000,-5.0000,0.3774,3.0000
14.1500,1.6976,0.0000,-10.0000,0.3774,0.0613,-1.3024,0.0000,-10.0000,0.3774,0.0579,2.0750,0.0000,-5.0000,0.3774,3.0000
14.2000,1.7226,0.0000,-10.0000,0.3774,0.0619,-1.2774,0.0000,-10.0000,0.3774,0.0587,2.1000,0.0000,-5.0000,0.3774,3.0000
14.2500,1.7476,0.0000,-10.0000,0.3774,0.0583,-1.2524,0.0000,-10.0000,0.3774,0.0579,2.1250,0.0000,-5.0000,0.3774,3.0000
14.3000,1.7726,0.0000,-10.0000,0.3774,0.0582,-1.2274,0.0000,-10.0000,0.3774,0.0582,2.1500,0.0000,-5.0000,0.3774,3.0000
14.3500,1.7975,0.0000,-10.0000,0.3775,0.0588,-1.2025,0.0000,-10.0000,0.3775,0.0616,2.1750,0.0000,-5.0000,0.3775,3.0000
14.4000,1.8225,0.0000,-10.0000,0.3775,0.0582,-1.1775,0.0000,-10.0000,0.3775,0.0581,2.2000,0.0000,-5.0000,0.3775,3.0000
14.4500,1.8475,0.0000,-10.0000,0.3775,0.0585,-1.1525,0.0000,-10.0000,0.3775,0.0578,2.2250,0.0000,-5.0000,0.3775,3.0000
14.5000,1.8725,0.0000,-10.0000,0.3775,0.0582,-1.1275,0.0000,-10.0000,0.3775,0.0575,2.2500,0.0000,-5.0000,0.3775,3.0000
14.5500,1.8975,0.0000,-10.0000,0.3775,0.0611,-1.1025,0.0000,-10.0000,0.3775,0.0572,2.2750,0.0000,-5.0000,0.3775,3.0000
14.6000,1.9225,0.0000,-10.0000,0.3775,0.0575,-1.0775,0.0000,-10.0000,0.3775,0.0576,2.3000,0.0000,-5.0000,0.3775,3.0000
14.6500,1.9475,0.0000,-10.0000,0.3775,0.0573,-1.0525,0.0000,-10.0000,0.3775,0.0576,2.3250,0.0000,-5.0000,0.3775,3.0000
14.7000,1.9725,0.0000,-10.0000,0.3775,0.0575,-1.0275,0.0000,-10.0000,0.3775,0.0587,2.3500,0.0000,-5.0000,0.3775,3.0000
14.7500,1.9975,0.0000,-10.0000,0.3775,0.0613,-1.0025,0.0000,-10.0000,0.3775,0.0578,2.3750,0.0000,-5.0000,0.3775,3.0000
14.8000,2.0225,0.0000,-10.0000,0.3775,0.0577,-0.9775,0.0000,-10.0000,0.3775,0.0575,2.4000,0.0000,-5.0000,0.3775,3.0000
14.8500,2.0475,0.0000,-10.0000,0.3775,0.0575,-0.9525,0.0000,-10.0000,0.3775,0.0573,2.4250,0.0000,-5.0000,0.3775,3.0000
14.9000,2.0724,0.0000,-10.0000,0.3776,0.0572,-0.9276,0.0000,-10.0000,0.3776,0.0606,2.4500,0.0000,-5.0000,0.3776,3.0000
14.9500,2.0974,0.0000,-10.0000,0.3776,0.0618,-0.9026,0.0000,-10.0000,0.3776,0.0575,2.4750,0.0000,-5.0000,0.3776,3.0000
15.0000,2.1224,0.0000,-10.0000,0.3776,0.0576,-0.8776,0.0000,-10.0000,0.3776,0.0574,2.5000,0.0000,-5.0000,0.3776,3.0000
15.0500,2.1474,0.0000,-10.0000,0.3776,0.0574,-0.8526,0.0000,-10.0000,0.3776,0.0595,2.5250,0.0000,-5.0000,0.3776,3.0000
15.1000,2.1724,0.0000,-10.0000,0.3776,0.0607,-0.8276,0.0000,-10.0000,0.3776,0.0574,2.5500,0.0000,-5.0000,0.3776,3.0000
15.1500,2.1974,0.0000,-10.0000,0.3776,0.0582,-0.8026,0.0000,-10.0000,0.3776,0.0580,2.5750,0.0000,-5.0000,0.3776,3.0000
15.2000,2.2224,0.0000,-10.0000,0.3776,0.0575,-0.7776,0.0000,-10.0000,0.3776,0.0573,2.6000,0.0000,-5.0000,0.3776,3.0000
15.2500,2.2474,0.0000,-10.0000,0.3776,0.0574,-0.7526,0.0000,-10.0000,0.3776,0.0604,2.6250,0.0000,-5.0000,0.3776,3.0000
15.3000,2.2724,0.0000,-10.0000,0.3776,0.0574,-0.7276,0.0000,-10.0000,0.3776,0.0577,2.6500,0.0000,-5.0000,0.3776,3.0000
15.3500,2.2974,0.0000,-10.0000,0.3776,0.0596,-0.7026,0.0000,-10.0000,0.3776,0.0581,2.6750,0.0000,-5.0000,0.3776,3.0000
15.4000,2.3224,0.0000,-10.0000,0.3776,0.0579,-0.6776,0.0000,-10.0000,0.3776,0.0606,2.7000,0.0000,-5.0000,0.3776,3.0000
15.4500,2.3474,0.0000,-10.0000,0.3776,0.0581,-0.6526,0.0000,-10.0000,0.3776,0.0576,2.7250,0.0000,-5.0000,0.3776,3.0000
15.5000,2.3724,0.0000,-10.0000,0.3776,0.0583,-0.6276,0.0000,-10.0000,0.3776,0.0580,2.7500,0.0000,-5.0000,0.3776,3.0000
15.5500,2.3974,0.0000,-10.0000,0.3776,0.0588,-0.6026,0.0000,-10.0000,0.3776,0.0580,2.7750,0.0000,-5.0000,0.3776,3.0000
15.6000,2.4224,0.0000,-10.0000,0.3776,0.0584,-0.5776,0.0000,-10.0000,0.3776,0.0578,2.8000,0.0000,-5.0000,0.3776,3.0000
15.6500,2.4474,0.0000,-10.0000,0.3776,0.0624,-0.5526,0.0000,-10.0000,0.3776,0.0577,2.8250,0.0000,-5.0000,0.3776,3.0000
15.7000,2.4724,0.0000,-10.0000,0.3776,0.0583,-0.5276,0.0000,-10.0000,0.3776,0.0581,2.8500,0.0000,-5.0000,0.3776,3.0000
15.7500,2.4974,0.0000,-10.0000,0.3776,0.0591,-0.5026,0.0000,-10.0000,0.3776,0.0619,2.8750,0.0000,-5.0000,0.3776,3.0000
15.8000,2.5224,0.0000,-10.0000,0.3776,0.0601,-0.4776,0.0000,-10.0000,0.3776,0.0575,2.9000,0.0000,-5.0000,0.3776,3.0000
15.8500,2.5474,0.0000,-10.0000,0.3776,0.0573,-0.4526,0.0000,-10.0000,0.3776,0.0572,2.9250,0.0000,-5.0000,0.3776,3.0000
15.9000,2.5724,0.0000,-10.0000,0.3776,0.0574,-0.4276,0.0000,-10.0000,0.3776,0.0608,2.9500,0.0000,-5.0000,0.3776,3.0000
15.9500,2.5974,0.0000,-10.0000,0.3776,0.0621,-0.4026,0.0000,-10.0000,0.3776,0.0613,2.9750,0.0000,-5.0000,0.3776,3.0000
16.0000,2.6224,0.0000,-10.0000,0.3776,0.0626,-0.3776,0.0000,-10.0000,0.3776,0.0576,3.0000,0.0000,-5.0000,0.3776,3.0000
16.0500,2.6474,0.0000,-10.0000,0.3776,0.0575,-0.3526,0.0000,-10.0000,0.3776,0.0579,3.0250,0.0000,-5.0000,0.3776,3.0000
16.1000,2.6724,0.0000,-10.0000,0.3776,0.0609,-0.3276,0.0000,-10.0000,0.3776,0.0609,3.0500,0.0000,-5.0000,0.3776,3.0000
16.1500,2.6974,0.0000,-10.0000,0.3776,0.0590,-0.3026,0.0000,-10.0000,0.3776,0.0597,3.0750,0.0000,-5.0000,0.3776,3.0000
16.2000,2.7224,0.0000,-10.0000,0.3776,0.0620,-0.2776,0.0000,-10.0000,0.3776,0.0619,3.1000,0.0000,-5.0000,0.3776,3.0000
16.2500,2.7474,0.0000,-10.0000,0.3776,0.0579,-0.2526,0.0000,-10.0000,0.3776,0.0582,3.1250,0.0000,-5.0000,0.3776,3.0000
16.3000,2.7724,0.0000,-10.0000,0.3776,0.0584,-0.2276,0.0000,-10.0000,0.3776,0.0580,3.1500,0.0000,-5.0000,0.3776,3.0000
16.3500,2.7974,0.0000,-10.0000,0.3776,0.0578,-0.2026,0.0000,-10.0000,0.3776,0.0590,3.1750,0.0000,-5.0000,0.3776,3.0000
16.4000,2.8224,0.0000,-10.0000,0.3776,0.0574,-0.1776,0.0000,-10.0000,0.3776,0.0573,3.2000,0.0000,-5.0000,0.3776,3.0000
